layer,scenario_id,prompt_version,control_type,alpha,normal_margin,ablated_margin,delta_toward_yes,normal_decision,ablated_decision,no_to_yes_flip
24,101157,D,random_direction_1,1.0,-0.84375,-0.875,-0.03125,No,No,False
24,101397,D,random_direction_1,1.0,0.0,0.03125,0.03125,No,Yes,True
24,101521,D,random_direction_1,1.0,-0.34375,-0.34375,0.0,No,No,False
24,101559,D,random_direction_1,1.0,-0.03125,-0.03125,0.0,No,No,False
24,101582,D,random_direction_1,1.0,-1.15625,-1.15625,0.0,No,No,False
24,101660,D,random_direction_1,1.0,-2.84375,-2.8125,0.03125,No,No,False
24,101678,D,random_direction_1,1.0,-1.15625,-1.15625,0.0,No,No,False
24,101979,D,random_direction_1,1.0,-0.0625,-0.0625,0.0,No,No,False
24,101985,D,random_direction_1,1.0,-0.96875,-1.0,-0.03125,No,No,False
24,102112,D,random_direction_1,1.0,-0.53125,-0.5625,-0.03125,No,No,False
24,102183,D,random_direction_1,1.0,-0.59375,-0.59375,0.0,No,No,False
24,102187,D,random_direction_1,1.0,-0.03125,0.0,0.03125,No,No,False
24,102242,D,random_direction_1,1.0,-2.15625,-2.15625,0.0,No,No,False
24,102269,D,random_direction_1,1.0,-0.34375,-0.34375,0.0,No,No,False
24,102285,D,random_direction_1,1.0,-1.15625,-1.15625,0.0,No,No,False
24,102334,D,random_direction_1,1.0,-0.875,-0.90625,-0.03125,No,No,False
24,102393,D,random_direction_1,1.0,-0.75,-0.75,0.0,No,No,False
24,102470,D,random_direction_1,1.0,-1.0,-1.0,0.0,No,No,False
24,102559,D,random_direction_1,1.0,-0.3125,-0.34375,-0.03125,No,No,False
24,102596,D,random_direction_1,1.0,-0.40625,-0.40625,0.0,No,No,False
24,102600,D,random_direction_1,1.0,-0.40625,-0.375,0.03125,No,No,False
24,102646,D,random_direction_1,1.0,-0.34375,-0.34375,0.0,No,No,False
24,102648,D,random_direction_1,1.0,-0.03125,0.0,0.03125,No,No,False
24,102663,D,random_direction_1,1.0,-0.40625,-0.40625,0.0,No,No,False
24,102704,D,random_direction_1,1.0,-0.65625,-0.65625,0.0,No,No,False
24,102734,D,random_direction_1,1.0,-0.25,-0.25,0.0,No,No,False
24,102761,D,random_direction_1,1.0,-1.1875,-1.21875,-0.03125,No,No,False
24,102770,D,random_direction_1,1.0,-0.25,-0.28125,-0.03125,No,No,False
24,102782,D,random_direction_1,1.0,-0.09375,-0.09375,0.0,No,No,False
24,102833,D,random_direction_1,1.0,-0.21875,-0.1875,0.03125,No,No,False
24,102946,D,random_direction_1,1.0,-1.125,-1.125,0.0,No,No,False
24,102969,D,random_direction_1,1.0,-0.40625,-0.40625,0.0,No,No,False
24,103124,D,random_direction_1,1.0,-0.90625,-0.9375,-0.03125,No,No,False
24,103156,D,random_direction_1,1.0,-0.375,-0.375,0.0,No,No,False
24,103239,D,random_direction_1,1.0,-0.375,-0.40625,-0.03125,No,No,False
24,103354,D,random_direction_1,1.0,-0.71875,-0.71875,0.0,No,No,False
24,103377,D,random_direction_1,1.0,-0.09375,-0.09375,0.0,No,No,False
24,103382,D,random_direction_1,1.0,-1.5,-1.5,0.0,No,No,False
24,103470,D,random_direction_1,1.0,-0.25,-0.25,0.0,No,No,False
24,103582,D,random_direction_1,1.0,-0.53125,-0.53125,0.0,No,No,False
24,103628,D,random_direction_1,1.0,-0.5625,-0.5625,0.0,No,No,False
24,103671,D,random_direction_1,1.0,-1.96875,-1.96875,0.0,No,No,False
24,103672,D,random_direction_1,1.0,-0.375,-0.375,0.0,No,No,False
24,103691,D,random_direction_1,1.0,-0.1875,-0.1875,0.0,No,No,False
24,103766,D,random_direction_1,1.0,-0.625,-0.65625,-0.03125,No,No,False
24,103792,D,random_direction_1,1.0,-0.28125,-0.28125,0.0,No,No,False
24,103847,D,random_direction_1,1.0,-0.46875,-0.46875,0.0,No,No,False
24,103920,D,random_direction_1,1.0,-0.28125,-0.28125,0.0,No,No,False
24,103971,D,random_direction_1,1.0,-0.90625,-0.90625,0.0,No,No,False
24,103998,D,random_direction_1,1.0,-0.65625,-0.65625,0.0,No,No,False
24,104043,D,random_direction_1,1.0,-0.78125,-0.78125,0.0,No,No,False
24,104083,D,random_direction_1,1.0,-0.84375,-0.8125,0.03125,No,No,False
24,104114,D,random_direction_1,1.0,-1.0625,-1.0625,0.0,No,No,False
24,104217,D,random_direction_1,1.0,-0.5625,-0.5625,0.0,No,No,False
24,104248,D,random_direction_1,1.0,-0.84375,-0.84375,0.0,No,No,False
24,104384,D,random_direction_1,1.0,-2.25,-2.25,0.0,No,No,False
24,104463,D,random_direction_1,1.0,-0.4375,-0.46875,-0.03125,No,No,False
24,104514,D,random_direction_1,1.0,-2.28125,-2.28125,0.0,No,No,False
24,104537,D,random_direction_1,1.0,-0.3125,-0.28125,0.03125,No,No,False
24,104606,D,random_direction_1,1.0,-0.03125,0.0,0.03125,No,No,False
24,104688,D,random_direction_1,1.0,-0.4375,-0.4375,0.0,No,No,False
24,104689,D,random_direction_1,1.0,-2.4375,-2.40625,0.03125,No,No,False
24,104828,D,random_direction_1,1.0,-0.125,-0.15625,-0.03125,No,No,False
24,104957,D,random_direction_1,1.0,-0.40625,-0.40625,0.0,No,No,False
24,105160,D,random_direction_1,1.0,-0.8125,-0.8125,0.0,No,No,False
24,105315,D,random_direction_1,1.0,-0.875,-0.875,0.0,No,No,False
24,105478,D,random_direction_1,1.0,-0.96875,-0.96875,0.0,No,No,False
24,105569,D,random_direction_1,1.0,-0.25,-0.21875,0.03125,No,No,False
24,105659,D,random_direction_1,1.0,-0.5625,-0.5625,0.0,No,No,False
24,105724,D,random_direction_1,1.0,-0.15625,-0.15625,0.0,No,No,False
24,105789,D,random_direction_1,1.0,-0.78125,-0.78125,0.0,No,No,False
24,105796,D,random_direction_1,1.0,-0.03125,-0.0625,-0.03125,No,No,False
24,105798,D,random_direction_1,1.0,-0.75,-0.75,0.0,No,No,False
24,105953,D,random_direction_1,1.0,-0.25,-0.21875,0.03125,No,No,False
24,106145,D,random_direction_1,1.0,-1.90625,-1.90625,0.0,No,No,False
24,106278,D,random_direction_1,1.0,-0.65625,-0.65625,0.0,No,No,False
24,106314,D,random_direction_1,1.0,-0.5625,-0.5625,0.0,No,No,False
24,106566,D,random_direction_1,1.0,-0.1875,-0.21875,-0.03125,No,No,False
24,106702,D,random_direction_1,1.0,-0.21875,-0.21875,0.0,No,No,False
24,106703,D,random_direction_1,1.0,-0.21875,-0.21875,0.0,No,No,False
24,100034,D,random_direction_2,1.0,-0.8125,-0.8125,0.0,No,No,False
24,100185,D,random_direction_2,1.0,-0.65625,-0.65625,0.0,No,No,False
24,100206,D,random_direction_2,1.0,-0.25,-0.28125,-0.03125,No,No,False
24,100394,D,random_direction_2,1.0,-0.0625,-0.0625,0.0,No,No,False
24,100459,D,random_direction_2,1.0,-1.875,-1.875,0.0,No,No,False
24,100505,D,random_direction_2,1.0,-0.78125,-0.78125,0.0,No,No,False
24,100747,D,random_direction_2,1.0,-0.28125,-0.28125,0.0,No,No,False
24,100791,D,random_direction_2,1.0,-0.59375,-0.5625,0.03125,No,No,False
24,100798,D,random_direction_2,1.0,-0.1875,-0.15625,0.03125,No,No,False
24,100850,D,random_direction_2,1.0,-0.34375,-0.34375,0.0,No,No,False
24,100919,D,random_direction_2,1.0,-0.1875,-0.15625,0.03125,No,No,False
24,100921,D,random_direction_2,1.0,-0.78125,-0.78125,0.0,No,No,False
24,100927,D,random_direction_2,1.0,-0.40625,-0.40625,0.0,No,No,False
24,100962,D,random_direction_2,1.0,-0.25,-0.25,0.0,No,No,False
24,101109,D,random_direction_2,1.0,-1.125,-1.125,0.0,No,No,False
24,101157,D,random_direction_2,1.0,-0.84375,-0.84375,0.0,No,No,False
24,101397,D,random_direction_2,1.0,0.0,0.03125,0.03125,No,Yes,True
24,101521,D,random_direction_2,1.0,-0.34375,-0.34375,0.0,No,No,False
24,101559,D,random_direction_2,1.0,-0.03125,0.0,0.03125,No,No,False
24,101582,D,random_direction_2,1.0,-1.15625,-1.1875,-0.03125,No,No,False
24,101660,D,random_direction_2,1.0,-2.84375,-2.84375,0.0,No,No,False
24,101678,D,random_direction_2,1.0,-1.15625,-1.1875,-0.03125,No,No,False
24,101979,D,random_direction_2,1.0,-0.0625,-0.09375,-0.03125,No,No,False
24,101985,D,random_direction_2,1.0,-0.96875,-1.0,-0.03125,No,No,False
24,102112,D,random_direction_2,1.0,-0.53125,-0.53125,0.0,No,No,False
24,102183,D,random_direction_2,1.0,-0.59375,-0.59375,0.0,No,No,False
24,102187,D,random_direction_2,1.0,-0.03125,-0.03125,0.0,No,No,False
24,102242,D,random_direction_2,1.0,-2.15625,-2.15625,0.0,No,No,False
24,102269,D,random_direction_2,1.0,-0.34375,-0.34375,0.0,No,No,False
24,102285,D,random_direction_2,1.0,-1.15625,-1.15625,0.0,No,No,False
24,102334,D,random_direction_2,1.0,-0.875,-0.875,0.0,No,No,False
24,102393,D,random_direction_2,1.0,-0.75,-0.78125,-0.03125,No,No,False
24,102470,D,random_direction_2,1.0,-1.0,-1.03125,-0.03125,No,No,False
24,102559,D,random_direction_2,1.0,-0.3125,-0.3125,0.0,No,No,False
24,102596,D,random_direction_2,1.0,-0.40625,-0.40625,0.0,No,No,False
24,102600,D,random_direction_2,1.0,-0.40625,-0.375,0.03125,No,No,False
24,102646,D,random_direction_2,1.0,-0.34375,-0.3125,0.03125,No,No,False
24,102648,D,random_direction_2,1.0,-0.03125,-0.03125,0.0,No,No,False
24,102663,D,random_direction_2,1.0,-0.40625,-0.375,0.03125,No,No,False
24,102704,D,random_direction_2,1.0,-0.65625,-0.65625,0.0,No,No,False
24,102734,D,random_direction_2,1.0,-0.25,-0.25,0.0,No,No,False
24,102761,D,random_direction_2,1.0,-1.1875,-1.21875,-0.03125,No,No,False
24,102770,D,random_direction_2,1.0,-0.25,-0.25,0.0,No,No,False
24,102782,D,random_direction_2,1.0,-0.09375,-0.09375,0.0,No,No,False
24,102833,D,random_direction_2,1.0,-0.21875,-0.21875,0.0,No,No,False
24,102946,D,random_direction_2,1.0,-1.125,-1.125,0.0,No,No,False
24,102969,D,random_direction_2,1.0,-0.40625,-0.40625,0.0,No,No,False
24,103124,D,random_direction_2,1.0,-0.90625,-0.9375,-0.03125,No,No,False
24,103156,D,random_direction_2,1.0,-0.375,-0.40625,-0.03125,No,No,False
24,103239,D,random_direction_2,1.0,-0.375,-0.375,0.0,No,No,False
24,103354,D,random_direction_2,1.0,-0.71875,-0.6875,0.03125,No,No,False
24,103377,D,random_direction_2,1.0,-0.09375,-0.09375,0.0,No,No,False
24,103382,D,random_direction_2,1.0,-1.5,-1.46875,0.03125,No,No,False
24,103470,D,random_direction_2,1.0,-0.25,-0.25,0.0,No,No,False
24,103582,D,random_direction_2,1.0,-0.53125,-0.5,0.03125,No,No,False
24,103628,D,random_direction_2,1.0,-0.5625,-0.5625,0.0,No,No,False
24,103671,D,random_direction_2,1.0,-1.96875,-1.96875,0.0,No,No,False
24,103672,D,random_direction_2,1.0,-0.375,-0.375,0.0,No,No,False
24,103691,D,random_direction_2,1.0,-0.1875,-0.1875,0.0,No,No,False
24,103766,D,random_direction_2,1.0,-0.625,-0.625,0.0,No,No,False
24,103792,D,random_direction_2,1.0,-0.28125,-0.28125,0.0,No,No,False
24,103847,D,random_direction_2,1.0,-0.46875,-0.46875,0.0,No,No,False
24,103920,D,random_direction_2,1.0,-0.28125,-0.28125,0.0,No,No,False
24,103971,D,random_direction_2,1.0,-0.90625,-0.90625,0.0,No,No,False
24,103998,D,random_direction_2,1.0,-0.65625,-0.65625,0.0,No,No,False
24,104043,D,random_direction_2,1.0,-0.78125,-0.78125,0.0,No,No,False
24,104083,D,random_direction_2,1.0,-0.84375,-0.84375,0.0,No,No,False
24,104114,D,random_direction_2,1.0,-1.0625,-1.0625,0.0,No,No,False
24,104217,D,random_direction_2,1.0,-0.5625,-0.5625,0.0,No,No,False
24,104248,D,random_direction_2,1.0,-0.84375,-0.84375,0.0,No,No,False
24,104384,D,random_direction_2,1.0,-2.25,-2.28125,-0.03125,No,No,False
24,104463,D,random_direction_2,1.0,-0.4375,-0.46875,-0.03125,No,No,False
24,104514,D,random_direction_2,1.0,-2.28125,-2.28125,0.0,No,No,False
24,104537,D,random_direction_2,1.0,-0.3125,-0.3125,0.0,No,No,False
24,104606,D,random_direction_2,1.0,-0.03125,0.0,0.03125,No,No,False
24,104688,D,random_direction_2,1.0,-0.4375,-0.4375,0.0,No,No,False
24,104689,D,random_direction_2,1.0,-2.4375,-2.40625,0.03125,No,No,False
24,104828,D,random_direction_2,1.0,-0.125,-0.15625,-0.03125,No,No,False
24,104957,D,random_direction_2,1.0,-0.40625,-0.40625,0.0,No,No,False
24,105160,D,random_direction_2,1.0,-0.8125,-0.8125,0.0,No,No,False
24,105315,D,random_direction_2,1.0,-0.875,-0.875,0.0,No,No,False
24,105478,D,random_direction_2,1.0,-0.96875,-0.96875,0.0,No,No,False
24,105569,D,random_direction_2,1.0,-0.25,-0.21875,0.03125,No,No,False
24,105659,D,random_direction_2,1.0,-0.5625,-0.5625,0.0,No,No,False
24,105724,D,random_direction_2,1.0,-0.15625,-0.1875,-0.03125,No,No,False
24,105789,D,random_direction_2,1.0,-0.78125,-0.78125,0.0,No,No,False
24,105796,D,random_direction_2,1.0,-0.03125,-0.03125,0.0,No,No,False
24,105798,D,random_direction_2,1.0,-0.75,-0.75,0.0,No,No,False
24,105953,D,random_direction_2,1.0,-0.25,-0.25,0.0,No,No,False
24,106145,D,random_direction_2,1.0,-1.90625,-1.875,0.03125,No,No,False
24,106278,D,random_direction_2,1.0,-0.65625,-0.65625,0.0,No,No,False
24,106314,D,random_direction_2,1.0,-0.5625,-0.53125,0.03125,No,No,False
24,106566,D,random_direction_2,1.0,-0.1875,-0.21875,-0.03125,No,No,False
24,106702,D,random_direction_2,1.0,-0.21875,-0.21875,0.0,No,No,False
24,106703,D,random_direction_2,1.0,-0.21875,-0.21875,0.0,No,No,False
25,100034,D,real_direction,1.0,-0.8125,3.71875,4.53125,No,Yes,True
25,100185,D,real_direction,1.0,-0.65625,6.9375,7.59375,No,Yes,True
25,100206,D,real_direction,1.0,-0.25,5.75,6.0,No,Yes,True
25,100394,D,real_direction,1.0,-0.0625,4.15625,4.21875,No,Yes,True
25,100459,D,real_direction,1.0,-1.875,3.40625,5.28125,No,Yes,True
25,100505,D,real_direction,1.0,-0.78125,5.46875,6.25,No,Yes,True
25,100747,D,real_direction,1.0,-0.28125,4.78125,5.0625,No,Yes,True
25,100791,D,real_direction,1.0,-0.59375,6.0,6.59375,No,Yes,True
25,100798,D,real_direction,1.0,-0.1875,5.75,5.9375,No,Yes,True
25,100850,D,real_direction,1.0,-0.34375,4.84375,5.1875,No,Yes,True
25,100919,D,real_direction,1.0,-0.1875,5.84375,6.03125,No,Yes,True
25,100921,D,real_direction,1.0,-0.78125,4.03125,4.8125,No,Yes,True
25,100927,D,real_direction,1.0,-0.40625,5.125,5.53125,No,Yes,True
25,100962,D,real_direction,1.0,-0.25,6.125,6.375,No,Yes,True
25,101109,D,real_direction,1.0,-1.125,3.5,4.625,No,Yes,True
25,101157,D,real_direction,1.0,-0.84375,5.5,6.34375,No,Yes,True
25,101397,D,real_direction,1.0,0.0,6.5,6.5,No,Yes,True
25,101521,D,real_direction,1.0,-0.34375,5.4375,5.78125,No,Yes,True
25,101559,D,real_direction,1.0,-0.03125,7.84375,7.875,No,Yes,True
25,101582,D,real_direction,1.0,-1.15625,4.375,5.53125,No,Yes,True
25,101660,D,real_direction,1.0,-2.84375,2.15625,5.0,No,Yes,True
25,101678,D,real_direction,1.0,-1.15625,5.78125,6.9375,No,Yes,True
25,101979,D,real_direction,1.0,-0.0625,6.65625,6.71875,No,Yes,True
25,101985,D,real_direction,1.0,-0.96875,6.25,7.21875,No,Yes,True
25,102112,D,real_direction,1.0,-0.53125,4.9375,5.46875,No,Yes,True
25,102183,D,real_direction,1.0,-0.59375,7.09375,7.6875,No,Yes,True
25,102187,D,real_direction,1.0,-0.03125,6.40625,6.4375,No,Yes,True
25,102242,D,real_direction,1.0,-2.15625,5.03125,7.1875,No,Yes,True
25,102269,D,real_direction,1.0,-0.34375,3.8125,4.15625,No,Yes,True
25,102285,D,real_direction,1.0,-1.15625,4.65625,5.8125,No,Yes,True
25,102334,D,real_direction,1.0,-0.875,1.625,2.5,No,Yes,True
25,102393,D,real_direction,1.0,-0.75,6.875,7.625,No,Yes,True
25,102470,D,real_direction,1.0,-1.0,4.71875,5.71875,No,Yes,True
25,102559,D,real_direction,1.0,-0.3125,6.96875,7.28125,No,Yes,True
25,102596,D,real_direction,1.0,-0.40625,5.46875,5.875,No,Yes,True
25,102600,D,real_direction,1.0,-0.40625,5.84375,6.25,No,Yes,True
25,102646,D,real_direction,1.0,-0.34375,5.75,6.09375,No,Yes,True
25,102648,D,real_direction,1.0,-0.03125,4.75,4.78125,No,Yes,True
25,102663,D,real_direction,1.0,-0.40625,5.09375,5.5,No,Yes,True
25,102704,D,real_direction,1.0,-0.65625,5.71875,6.375,No,Yes,True
25,102734,D,real_direction,1.0,-0.25,3.96875,4.21875,No,Yes,True
25,102761,D,real_direction,1.0,-1.1875,5.09375,6.28125,No,Yes,True
25,102770,D,real_direction,1.0,-0.25,5.96875,6.21875,No,Yes,True
25,102782,D,real_direction,1.0,-0.09375,6.375,6.46875,No,Yes,True
25,102833,D,real_direction,1.0,-0.21875,4.34375,4.5625,No,Yes,True
25,102946,D,real_direction,1.0,-1.125,5.0625,6.1875,No,Yes,True
25,102969,D,real_direction,1.0,-0.40625,6.78125,7.1875,No,Yes,True
25,103124,D,real_direction,1.0,-0.90625,6.8125,7.71875,No,Yes,True
25,103156,D,real_direction,1.0,-0.375,6.4375,6.8125,No,Yes,True
25,103239,D,real_direction,1.0,-0.375,6.25,6.625,No,Yes,True
25,103354,D,real_direction,1.0,-0.71875,4.46875,5.1875,No,Yes,True
25,103377,D,real_direction,1.0,-0.09375,5.625,5.71875,No,Yes,True
25,103382,D,real_direction,1.0,-1.5,4.0,5.5,No,Yes,True
25,103470,D,real_direction,1.0,-0.25,6.65625,6.90625,No,Yes,True
25,103582,D,real_direction,1.0,-0.53125,4.84375,5.375,No,Yes,True
25,103628,D,real_direction,1.0,-0.5625,5.71875,6.28125,No,Yes,True
25,103671,D,real_direction,1.0,-1.96875,5.625,7.59375,No,Yes,True
25,103672,D,real_direction,1.0,-0.375,5.21875,5.59375,No,Yes,True
25,103691,D,real_direction,1.0,-0.1875,5.5625,5.75,No,Yes,True
25,103766,D,real_direction,1.0,-0.625,6.4375,7.0625,No,Yes,True
25,103792,D,real_direction,1.0,-0.28125,5.09375,5.375,No,Yes,True
25,103847,D,real_direction,1.0,-0.46875,6.40625,6.875,No,Yes,True
25,103920,D,real_direction,1.0,-0.28125,4.375,4.65625,No,Yes,True
25,103971,D,real_direction,1.0,-0.90625,6.25,7.15625,No,Yes,True
25,103998,D,real_direction,1.0,-0.65625,5.125,5.78125,No,Yes,True
25,104043,D,real_direction,1.0,-0.78125,5.5,6.28125,No,Yes,True
25,104083,D,real_direction,1.0,-0.84375,6.875,7.71875,No,Yes,True
25,104114,D,real_direction,1.0,-1.0625,5.0,6.0625,No,Yes,True
25,104217,D,real_direction,1.0,-0.5625,7.21875,7.78125,No,Yes,True
25,104248,D,real_direction,1.0,-0.84375,5.0,5.84375,No,Yes,True
25,104384,D,real_direction,1.0,-2.25,3.21875,5.46875,No,Yes,True
25,104463,D,real_direction,1.0,-0.4375,4.65625,5.09375,No,Yes,True
25,104514,D,real_direction,1.0,-2.28125,6.375,8.65625,No,Yes,True
25,104537,D,real_direction,1.0,-0.3125,5.34375,5.65625,No,Yes,True
25,104606,D,real_direction,1.0,-0.03125,5.46875,5.5,No,Yes,True
25,104688,D,real_direction,1.0,-0.4375,5.21875,5.65625,No,Yes,True
25,104689,D,real_direction,1.0,-2.4375,5.53125,7.96875,No,Yes,True
25,104828,D,real_direction,1.0,-0.125,6.5,6.625,No,Yes,True
25,104957,D,real_direction,1.0,-0.40625,5.09375,5.5,No,Yes,True
25,105160,D,real_direction,1.0,-0.8125,4.21875,5.03125,No,Yes,True
25,105315,D,real_direction,1.0,-0.875,6.625,7.5,No,Yes,True
25,105478,D,real_direction,1.0,-0.96875,5.09375,6.0625,No,Yes,True
25,105569,D,real_direction,1.0,-0.25,7.84375,8.09375,No,Yes,True
25,105659,D,real_direction,1.0,-0.5625,6.3125,6.875,No,Yes,True
25,105724,D,real_direction,1.0,-0.15625,7.21875,7.375,No,Yes,True
25,105789,D,real_direction,1.0,-0.78125,5.59375,6.375,No,Yes,True
25,105796,D,real_direction,1.0,-0.03125,4.4375,4.46875,No,Yes,True
25,105798,D,real_direction,1.0,-0.75,6.96875,7.71875,No,Yes,True
25,105953,D,real_direction,1.0,-0.25,6.96875,7.21875,No,Yes,True
25,106145,D,real_direction,1.0,-1.90625,5.59375,7.5,No,Yes,True
25,106278,D,real_direction,1.0,-0.65625,3.84375,4.5,No,Yes,True
25,106314,D,real_direction,1.0,-0.5625,5.90625,6.46875,No,Yes,True
25,106566,D,real_direction,1.0,-0.1875,5.46875,5.65625,No,Yes,True
25,106702,D,real_direction,1.0,-0.21875,3.25,3.46875,No,Yes,True
25,106703,D,real_direction,1.0,-0.21875,2.84375,3.0625,No,Yes,True
25,100034,D,random_direction_0,1.0,-0.8125,-0.8125,0.0,No,No,False
25,100185,D,random_direction_0,1.0,-0.65625,-0.65625,0.0,No,No,False
25,100206,D,random_direction_0,1.0,-0.25,-0.25,0.0,No,No,False
25,100394,D,random_direction_0,1.0,-0.0625,-0.0625,0.0,No,No,False
25,100459,D,random_direction_0,1.0,-1.875,-1.875,0.0,No,No,False
25,100505,D,random_direction_0,1.0,-0.78125,-0.78125,0.0,No,No,False
25,100747,D,random_direction_0,1.0,-0.28125,-0.28125,0.0,No,No,False
25,100791,D,random_direction_0,1.0,-0.59375,-0.5625,0.03125,No,No,False
25,100798,D,random_direction_0,1.0,-0.1875,-0.15625,0.03125,No,No,False
25,100850,D,random_direction_0,1.0,-0.34375,-0.3125,0.03125,No,No,False
25,100919,D,random_direction_0,1.0,-0.1875,-0.15625,0.03125,No,No,False
25,100921,D,random_direction_0,1.0,-0.78125,-0.75,0.03125,No,No,False
25,100927,D,random_direction_0,1.0,-0.40625,-0.40625,0.0,No,No,False
25,100962,D,random_direction_0,1.0,-0.25,-0.21875,0.03125,No,No,False
25,101109,D,random_direction_0,1.0,-1.125,-1.125,0.0,No,No,False
25,101157,D,random_direction_0,1.0,-0.84375,-0.84375,0.0,No,No,False
25,101397,D,random_direction_0,1.0,0.0,0.03125,0.03125,No,Yes,True
25,101521,D,random_direction_0,1.0,-0.34375,-0.375,-0.03125,No,No,False
25,101559,D,random_direction_0,1.0,-0.03125,0.0,0.03125,No,No,False
25,101582,D,random_direction_0,1.0,-1.15625,-1.15625,0.0,No,No,False
25,101660,D,random_direction_0,1.0,-2.84375,-2.8125,0.03125,No,No,False
25,101678,D,random_direction_0,1.0,-1.15625,-1.15625,0.0,No,No,False
25,101979,D,random_direction_0,1.0,-0.0625,-0.03125,0.03125,No,No,False
25,101985,D,random_direction_0,1.0,-0.96875,-0.96875,0.0,No,No,False
25,102112,D,random_direction_0,1.0,-0.53125,-0.53125,0.0,No,No,False
25,102183,D,random_direction_0,1.0,-0.59375,-0.5625,0.03125,No,No,False
25,102187,D,random_direction_0,1.0,-0.03125,0.0,0.03125,No,No,False
25,102242,D,random_direction_0,1.0,-2.15625,-2.15625,0.0,No,No,False
25,102269,D,random_direction_0,1.0,-0.34375,-0.3125,0.03125,No,No,False
25,102285,D,random_direction_0,1.0,-1.15625,-1.125,0.03125,No,No,False
25,102334,D,random_direction_0,1.0,-0.875,-0.90625,-0.03125,No,No,False
25,102393,D,random_direction_0,1.0,-0.75,-0.75,0.0,No,No,False
25,102470,D,random_direction_0,1.0,-1.0,-1.0,0.0,No,No,False
25,102559,D,random_direction_0,1.0,-0.3125,-0.3125,0.0,No,No,False
25,102596,D,random_direction_0,1.0,-0.40625,-0.375,0.03125,No,No,False
25,102600,D,random_direction_0,1.0,-0.40625,-0.375,0.03125,No,No,False
25,102646,D,random_direction_0,1.0,-0.34375,-0.34375,0.0,No,No,False
25,102648,D,random_direction_0,1.0,-0.03125,0.0,0.03125,No,No,False
25,102663,D,random_direction_0,1.0,-0.40625,-0.40625,0.0,No,No,False
25,102704,D,random_direction_0,1.0,-0.65625,-0.625,0.03125,No,No,False
25,102734,D,random_direction_0,1.0,-0.25,-0.21875,0.03125,No,No,False
25,102761,D,random_direction_0,1.0,-1.1875,-1.1875,0.0,No,No,False
25,102770,D,random_direction_0,1.0,-0.25,-0.28125,-0.03125,No,No,False
25,102782,D,random_direction_0,1.0,-0.09375,-0.0625,0.03125,No,No,False
25,102833,D,random_direction_0,1.0,-0.21875,-0.21875,0.0,No,No,False
25,102946,D,random_direction_0,1.0,-1.125,-1.125,0.0,No,No,False
25,102969,D,random_direction_0,1.0,-0.40625,-0.40625,0.0,No,No,False
25,103124,D,random_direction_0,1.0,-0.90625,-0.90625,0.0,No,No,False
25,103156,D,random_direction_0,1.0,-0.375,-0.40625,-0.03125,No,No,False
25,103239,D,random_direction_0,1.0,-0.375,-0.375,0.0,No,No,False
25,103354,D,random_direction_0,1.0,-0.71875,-0.71875,0.0,No,No,False
25,103377,D,random_direction_0,1.0,-0.09375,-0.09375,0.0,No,No,False
25,103382,D,random_direction_0,1.0,-1.5,-1.46875,0.03125,No,No,False
25,103470,D,random_direction_0,1.0,-0.25,-0.25,0.0,No,No,False
25,103582,D,random_direction_0,1.0,-0.53125,-0.5,0.03125,No,No,False
25,103628,D,random_direction_0,1.0,-0.5625,-0.5625,0.0,No,No,False
25,103671,D,random_direction_0,1.0,-1.96875,-1.96875,0.0,No,No,False
25,103672,D,random_direction_0,1.0,-0.375,-0.34375,0.03125,No,No,False
25,103691,D,random_direction_0,1.0,-0.1875,-0.15625,0.03125,No,No,False
25,103766,D,random_direction_0,1.0,-0.625,-0.625,0.0,No,No,False
25,103792,D,random_direction_0,1.0,-0.28125,-0.25,0.03125,No,No,False
25,103847,D,random_direction_0,1.0,-0.46875,-0.46875,0.0,No,No,False
25,103920,D,random_direction_0,1.0,-0.28125,-0.25,0.03125,No,No,False
25,103971,D,random_direction_0,1.0,-0.90625,-0.875,0.03125,No,No,False
25,103998,D,random_direction_0,1.0,-0.65625,-0.625,0.03125,No,No,False
25,104043,D,random_direction_0,1.0,-0.78125,-0.75,0.03125,No,No,False
25,104083,D,random_direction_0,1.0,-0.84375,-0.84375,0.0,No,No,False
25,104114,D,random_direction_0,1.0,-1.0625,-1.0625,0.0,No,No,False
25,104217,D,random_direction_0,1.0,-0.5625,-0.5625,0.0,No,No,False
25,104248,D,random_direction_0,1.0,-0.84375,-0.84375,0.0,No,No,False
25,104384,D,random_direction_0,1.0,-2.25,-2.25,0.0,No,No,False
25,104463,D,random_direction_0,1.0,-0.4375,-0.4375,0.0,No,No,False
25,104514,D,random_direction_0,1.0,-2.28125,-2.28125,0.0,No,No,False
25,104537,D,random_direction_0,1.0,-0.3125,-0.28125,0.03125,No,No,False
25,104606,D,random_direction_0,1.0,-0.03125,0.0,0.03125,No,No,False
25,104688,D,random_direction_0,1.0,-0.4375,-0.40625,0.03125,No,No,False
25,104689,D,random_direction_0,1.0,-2.4375,-2.40625,0.03125,No,No,False
25,104828,D,random_direction_0,1.0,-0.125,-0.125,0.0,No,No,False
25,104957,D,random_direction_0,1.0,-0.40625,-0.40625,0.0,No,No,False
25,105160,D,random_direction_0,1.0,-0.8125,-0.8125,0.0,No,No,False
