layer,k,scenario_id,control_type,ablation_mode,normal_margin,intervened_margin,delta_toward_yes,normal_decision,intervened_decision,no_to_yes_flip
25,200,101660,random_neurons_0,mean,-2.84375,-2.875,-0.03125,No,No,False
25,200,101678,random_neurons_0,mean,-1.15625,-1.15625,0.0,No,No,False
25,200,101979,random_neurons_0,mean,-0.0625,-0.09375,-0.03125,No,No,False
25,200,101985,random_neurons_0,mean,-0.96875,-1.03125,-0.0625,No,No,False
25,200,102112,random_neurons_0,mean,-0.53125,-0.53125,0.0,No,No,False
25,200,102183,random_neurons_0,mean,-0.59375,-0.59375,0.0,No,No,False
25,200,102187,random_neurons_0,mean,-0.03125,-0.0625,-0.03125,No,No,False
25,200,102242,random_neurons_0,mean,-2.15625,-2.1875,-0.03125,No,No,False
25,200,102269,random_neurons_0,mean,-0.34375,-0.34375,0.0,No,No,False
25,200,102285,random_neurons_0,mean,-1.15625,-1.15625,0.0,No,No,False
25,200,102334,random_neurons_0,mean,-0.875,-0.90625,-0.03125,No,No,False
25,200,102393,random_neurons_0,mean,-0.75,-0.75,0.0,No,No,False
25,200,102470,random_neurons_0,mean,-1.0,-1.0,0.0,No,No,False
25,200,102559,random_neurons_0,mean,-0.3125,-0.34375,-0.03125,No,No,False
25,200,102596,random_neurons_0,mean,-0.40625,-0.40625,0.0,No,No,False
25,200,102600,random_neurons_0,mean,-0.40625,-0.40625,0.0,No,No,False
25,200,102646,random_neurons_0,mean,-0.34375,-0.34375,0.0,No,No,False
25,200,102648,random_neurons_0,mean,-0.03125,0.0,0.03125,No,No,False
25,200,102663,random_neurons_0,mean,-0.40625,-0.40625,0.0,No,No,False
25,200,102704,random_neurons_0,mean,-0.65625,-0.625,0.03125,No,No,False
25,200,102734,random_neurons_0,mean,-0.25,-0.25,0.0,No,No,False
25,200,102761,random_neurons_0,mean,-1.1875,-1.21875,-0.03125,No,No,False
25,200,102770,random_neurons_0,mean,-0.25,-0.28125,-0.03125,No,No,False
25,200,102782,random_neurons_0,mean,-0.09375,-0.09375,0.0,No,No,False
25,200,102833,random_neurons_0,mean,-0.21875,-0.21875,0.0,No,No,False
25,200,102946,random_neurons_0,mean,-1.125,-1.125,0.0,No,No,False
25,200,102969,random_neurons_0,mean,-0.40625,-0.40625,0.0,No,No,False
25,200,103124,random_neurons_0,mean,-0.90625,-0.90625,0.0,No,No,False
25,200,103156,random_neurons_0,mean,-0.375,-0.40625,-0.03125,No,No,False
25,200,103239,random_neurons_0,mean,-0.375,-0.40625,-0.03125,No,No,False
25,200,103354,random_neurons_0,mean,-0.71875,-0.71875,0.0,No,No,False
25,200,103377,random_neurons_0,mean,-0.09375,-0.125,-0.03125,No,No,False
25,200,103382,random_neurons_0,mean,-1.5,-1.46875,0.03125,No,No,False
25,200,103470,random_neurons_0,mean,-0.25,-0.28125,-0.03125,No,No,False
25,200,103582,random_neurons_0,mean,-0.53125,-0.53125,0.0,No,No,False
25,200,103628,random_neurons_0,mean,-0.5625,-0.5625,0.0,No,No,False
25,200,103671,random_neurons_0,mean,-1.96875,-2.0,-0.03125,No,No,False
25,200,103672,random_neurons_0,mean,-0.375,-0.34375,0.03125,No,No,False
25,200,103691,random_neurons_0,mean,-0.1875,-0.1875,0.0,No,No,False
25,200,103766,random_neurons_0,mean,-0.625,-0.625,0.0,No,No,False
25,200,103792,random_neurons_0,mean,-0.28125,-0.28125,0.0,No,No,False
25,200,103847,random_neurons_0,mean,-0.46875,-0.5,-0.03125,No,No,False
25,200,103920,random_neurons_0,mean,-0.28125,-0.3125,-0.03125,No,No,False
25,200,103971,random_neurons_0,mean,-0.90625,-0.90625,0.0,No,No,False
25,200,103998,random_neurons_0,mean,-0.65625,-0.65625,0.0,No,No,False
25,200,104043,random_neurons_0,mean,-0.78125,-0.78125,0.0,No,No,False
25,200,104083,random_neurons_0,mean,-0.84375,-0.84375,0.0,No,No,False
25,200,104114,random_neurons_0,mean,-1.0625,-1.0625,0.0,No,No,False
25,200,104217,random_neurons_0,mean,-0.5625,-0.53125,0.03125,No,No,False
25,200,104248,random_neurons_0,mean,-0.84375,-0.875,-0.03125,No,No,False
25,200,104384,random_neurons_0,mean,-2.25,-2.28125,-0.03125,No,No,False
25,200,104463,random_neurons_0,mean,-0.4375,-0.4375,0.0,No,No,False
25,200,104514,random_neurons_0,mean,-2.28125,-2.28125,0.0,No,No,False
25,200,104537,random_neurons_0,mean,-0.3125,-0.28125,0.03125,No,No,False
25,200,104606,random_neurons_0,mean,-0.03125,-0.03125,0.0,No,No,False
25,200,104688,random_neurons_0,mean,-0.4375,-0.46875,-0.03125,No,No,False
25,200,104689,random_neurons_0,mean,-2.4375,-2.4375,0.0,No,No,False
25,200,104828,random_neurons_0,mean,-0.125,-0.125,0.0,No,No,False
25,200,104957,random_neurons_0,mean,-0.40625,-0.40625,0.0,No,No,False
25,200,105160,random_neurons_0,mean,-0.8125,-0.8125,0.0,No,No,False
25,200,105315,random_neurons_0,mean,-0.875,-0.90625,-0.03125,No,No,False
25,200,105478,random_neurons_0,mean,-0.96875,-1.0,-0.03125,No,No,False
25,200,105569,random_neurons_0,mean,-0.25,-0.25,0.0,No,No,False
25,200,105659,random_neurons_0,mean,-0.5625,-0.5625,0.0,No,No,False
25,200,105724,random_neurons_0,mean,-0.15625,-0.1875,-0.03125,No,No,False
25,200,105789,random_neurons_0,mean,-0.78125,-0.78125,0.0,No,No,False
25,200,105796,random_neurons_0,mean,-0.03125,-0.0625,-0.03125,No,No,False
25,200,105798,random_neurons_0,mean,-0.75,-0.78125,-0.03125,No,No,False
25,200,105953,random_neurons_0,mean,-0.25,-0.25,0.0,No,No,False
25,200,106145,random_neurons_0,mean,-1.90625,-1.875,0.03125,No,No,False
25,200,106278,random_neurons_0,mean,-0.65625,-0.65625,0.0,No,No,False
25,200,106314,random_neurons_0,mean,-0.5625,-0.5625,0.0,No,No,False
25,200,106566,random_neurons_0,mean,-0.1875,-0.21875,-0.03125,No,No,False
25,200,106702,random_neurons_0,mean,-0.21875,-0.21875,0.0,No,No,False
25,200,106703,random_neurons_0,mean,-0.21875,-0.21875,0.0,No,No,False
25,200,100034,random_neurons_1,mean,-0.8125,-0.78125,0.03125,No,No,False
25,200,100185,random_neurons_1,mean,-0.65625,-0.6875,-0.03125,No,No,False
25,200,100206,random_neurons_1,mean,-0.25,-0.28125,-0.03125,No,No,False
25,200,100394,random_neurons_1,mean,-0.0625,-0.0625,0.0,No,No,False
25,200,100459,random_neurons_1,mean,-1.875,-1.875,0.0,No,No,False
25,200,100505,random_neurons_1,mean,-0.78125,-0.8125,-0.03125,No,No,False
25,200,100747,random_neurons_1,mean,-0.28125,-0.28125,0.0,No,No,False
25,200,100791,random_neurons_1,mean,-0.59375,-0.59375,0.0,No,No,False
25,200,100798,random_neurons_1,mean,-0.1875,-0.1875,0.0,No,No,False
25,200,100850,random_neurons_1,mean,-0.34375,-0.34375,0.0,No,No,False
25,200,100919,random_neurons_1,mean,-0.1875,-0.15625,0.03125,No,No,False
25,200,100921,random_neurons_1,mean,-0.78125,-0.78125,0.0,No,No,False
25,200,100927,random_neurons_1,mean,-0.40625,-0.40625,0.0,No,No,False
25,200,100962,random_neurons_1,mean,-0.25,-0.25,0.0,No,No,False
25,200,101109,random_neurons_1,mean,-1.125,-1.125,0.0,No,No,False
25,200,101157,random_neurons_1,mean,-0.84375,-0.875,-0.03125,No,No,False
25,200,101397,random_neurons_1,mean,0.0,0.0,0.0,No,No,False
25,200,101521,random_neurons_1,mean,-0.34375,-0.375,-0.03125,No,No,False
25,200,101559,random_neurons_1,mean,-0.03125,-0.03125,0.0,No,No,False
25,200,101582,random_neurons_1,mean,-1.15625,-1.1875,-0.03125,No,No,False
25,200,101660,random_neurons_1,mean,-2.84375,-2.84375,0.0,No,No,False
25,200,101678,random_neurons_1,mean,-1.15625,-1.15625,0.0,No,No,False
25,200,101979,random_neurons_1,mean,-0.0625,-0.09375,-0.03125,No,No,False
25,200,101985,random_neurons_1,mean,-0.96875,-1.0,-0.03125,No,No,False
25,200,102112,random_neurons_1,mean,-0.53125,-0.5625,-0.03125,No,No,False
25,200,102183,random_neurons_1,mean,-0.59375,-0.59375,0.0,No,No,False
25,200,102187,random_neurons_1,mean,-0.03125,0.0,0.03125,No,No,False
25,200,102242,random_neurons_1,mean,-2.15625,-2.1875,-0.03125,No,No,False
25,200,102269,random_neurons_1,mean,-0.34375,-0.34375,0.0,No,No,False
25,200,102285,random_neurons_1,mean,-1.15625,-1.15625,0.0,No,No,False
25,200,102334,random_neurons_1,mean,-0.875,-0.875,0.0,No,No,False
25,200,102393,random_neurons_1,mean,-0.75,-0.78125,-0.03125,No,No,False
25,200,102470,random_neurons_1,mean,-1.0,-1.0,0.0,No,No,False
25,200,102559,random_neurons_1,mean,-0.3125,-0.34375,-0.03125,No,No,False
25,200,102596,random_neurons_1,mean,-0.40625,-0.40625,0.0,No,No,False
25,200,102600,random_neurons_1,mean,-0.40625,-0.40625,0.0,No,No,False
25,200,102646,random_neurons_1,mean,-0.34375,-0.34375,0.0,No,No,False
25,200,102648,random_neurons_1,mean,-0.03125,0.0,0.03125,No,No,False
25,200,102663,random_neurons_1,mean,-0.40625,-0.4375,-0.03125,No,No,False
25,200,102704,random_neurons_1,mean,-0.65625,-0.625,0.03125,No,No,False
25,200,102734,random_neurons_1,mean,-0.25,-0.25,0.0,No,No,False
25,200,102761,random_neurons_1,mean,-1.1875,-1.21875,-0.03125,No,No,False
25,200,102770,random_neurons_1,mean,-0.25,-0.28125,-0.03125,No,No,False
25,200,102782,random_neurons_1,mean,-0.09375,-0.09375,0.0,No,No,False
25,200,102833,random_neurons_1,mean,-0.21875,-0.21875,0.0,No,No,False
25,200,102946,random_neurons_1,mean,-1.125,-1.125,0.0,No,No,False
25,200,102969,random_neurons_1,mean,-0.40625,-0.40625,0.0,No,No,False
25,200,103124,random_neurons_1,mean,-0.90625,-0.9375,-0.03125,No,No,False
25,200,103156,random_neurons_1,mean,-0.375,-0.40625,-0.03125,No,No,False
25,200,103239,random_neurons_1,mean,-0.375,-0.40625,-0.03125,No,No,False
25,200,103354,random_neurons_1,mean,-0.71875,-0.71875,0.0,No,No,False
25,200,103377,random_neurons_1,mean,-0.09375,-0.125,-0.03125,No,No,False
25,200,103382,random_neurons_1,mean,-1.5,-1.5,0.0,No,No,False
25,200,103470,random_neurons_1,mean,-0.25,-0.3125,-0.0625,No,No,False
25,200,103582,random_neurons_1,mean,-0.53125,-0.53125,0.0,No,No,False
25,200,103628,random_neurons_1,mean,-0.5625,-0.5625,0.0,No,No,False
25,200,103671,random_neurons_1,mean,-1.96875,-2.0,-0.03125,No,No,False
25,200,103672,random_neurons_1,mean,-0.375,-0.34375,0.03125,No,No,False
25,200,103691,random_neurons_1,mean,-0.1875,-0.1875,0.0,No,No,False
25,200,103766,random_neurons_1,mean,-0.625,-0.625,0.0,No,No,False
25,200,103792,random_neurons_1,mean,-0.28125,-0.28125,0.0,No,No,False
25,200,103847,random_neurons_1,mean,-0.46875,-0.5,-0.03125,No,No,False
25,200,103920,random_neurons_1,mean,-0.28125,-0.28125,0.0,No,No,False
25,200,103971,random_neurons_1,mean,-0.90625,-0.90625,0.0,No,No,False
25,200,103998,random_neurons_1,mean,-0.65625,-0.625,0.03125,No,No,False
25,200,104043,random_neurons_1,mean,-0.78125,-0.8125,-0.03125,No,No,False
25,200,104083,random_neurons_1,mean,-0.84375,-0.875,-0.03125,No,No,False
25,200,104114,random_neurons_1,mean,-1.0625,-1.0625,0.0,No,No,False
25,200,104217,random_neurons_1,mean,-0.5625,-0.5625,0.0,No,No,False
25,200,104248,random_neurons_1,mean,-0.84375,-0.875,-0.03125,No,No,False
25,200,104384,random_neurons_1,mean,-2.25,-2.25,0.0,No,No,False
25,200,104463,random_neurons_1,mean,-0.4375,-0.4375,0.0,No,No,False
25,200,104514,random_neurons_1,mean,-2.28125,-2.3125,-0.03125,No,No,False
25,200,104537,random_neurons_1,mean,-0.3125,-0.28125,0.03125,No,No,False
25,200,104606,random_neurons_1,mean,-0.03125,-0.03125,0.0,No,No,False
25,200,104688,random_neurons_1,mean,-0.4375,-0.46875,-0.03125,No,No,False
25,200,104689,random_neurons_1,mean,-2.4375,-2.4375,0.0,No,No,False
25,200,104828,random_neurons_1,mean,-0.125,-0.15625,-0.03125,No,No,False
25,200,104957,random_neurons_1,mean,-0.40625,-0.4375,-0.03125,No,No,False
25,200,105160,random_neurons_1,mean,-0.8125,-0.8125,0.0,No,No,False
25,200,105315,random_neurons_1,mean,-0.875,-0.90625,-0.03125,No,No,False
25,200,105478,random_neurons_1,mean,-0.96875,-1.0,-0.03125,No,No,False
25,200,105569,random_neurons_1,mean,-0.25,-0.25,0.0,No,No,False
25,200,105659,random_neurons_1,mean,-0.5625,-0.5625,0.0,No,No,False
25,200,105724,random_neurons_1,mean,-0.15625,-0.15625,0.0,No,No,False
25,200,105789,random_neurons_1,mean,-0.78125,-0.78125,0.0,No,No,False
25,200,105796,random_neurons_1,mean,-0.03125,-0.03125,0.0,No,No,False
25,200,105798,random_neurons_1,mean,-0.75,-0.78125,-0.03125,No,No,False
25,200,105953,random_neurons_1,mean,-0.25,-0.25,0.0,No,No,False
25,200,106145,random_neurons_1,mean,-1.90625,-1.90625,0.0,No,No,False
25,200,106278,random_neurons_1,mean,-0.65625,-0.65625,0.0,No,No,False
25,200,106314,random_neurons_1,mean,-0.5625,-0.5625,0.0,No,No,False
25,200,106566,random_neurons_1,mean,-0.1875,-0.25,-0.0625,No,No,False
25,200,106702,random_neurons_1,mean,-0.21875,-0.21875,0.0,No,No,False
25,200,106703,random_neurons_1,mean,-0.21875,-0.21875,0.0,No,No,False
25,200,100034,random_neurons_2,mean,-0.8125,-0.84375,-0.03125,No,No,False
25,200,100185,random_neurons_2,mean,-0.65625,-0.6875,-0.03125,No,No,False
25,200,100206,random_neurons_2,mean,-0.25,-0.3125,-0.0625,No,No,False
25,200,100394,random_neurons_2,mean,-0.0625,-0.125,-0.0625,No,No,False
25,200,100459,random_neurons_2,mean,-1.875,-1.9375,-0.0625,No,No,False
25,200,100505,random_neurons_2,mean,-0.78125,-0.8125,-0.03125,No,No,False
25,200,100747,random_neurons_2,mean,-0.28125,-0.3125,-0.03125,No,No,False
25,200,100791,random_neurons_2,mean,-0.59375,-0.625,-0.03125,No,No,False
25,200,100798,random_neurons_2,mean,-0.1875,-0.1875,0.0,No,No,False
25,200,100850,random_neurons_2,mean,-0.34375,-0.34375,0.0,No,No,False
25,200,100919,random_neurons_2,mean,-0.1875,-0.1875,0.0,No,No,False
25,200,100921,random_neurons_2,mean,-0.78125,-0.8125,-0.03125,No,No,False
25,200,100927,random_neurons_2,mean,-0.40625,-0.46875,-0.0625,No,No,False
25,200,100962,random_neurons_2,mean,-0.25,-0.28125,-0.03125,No,No,False
25,200,101109,random_neurons_2,mean,-1.125,-1.15625,-0.03125,No,No,False
25,200,101157,random_neurons_2,mean,-0.84375,-0.875,-0.03125,No,No,False
25,200,101397,random_neurons_2,mean,0.0,-0.03125,-0.03125,No,No,False
25,200,101521,random_neurons_2,mean,-0.34375,-0.40625,-0.0625,No,No,False
25,200,101559,random_neurons_2,mean,-0.03125,-0.0625,-0.03125,No,No,False
25,200,101582,random_neurons_2,mean,-1.15625,-1.21875,-0.0625,No,No,False
25,200,101660,random_neurons_2,mean,-2.84375,-2.875,-0.03125,No,No,False
25,200,101678,random_neurons_2,mean,-1.15625,-1.1875,-0.03125,No,No,False
25,200,101979,random_neurons_2,mean,-0.0625,-0.09375,-0.03125,No,No,False
25,200,101985,random_neurons_2,mean,-0.96875,-1.03125,-0.0625,No,No,False
25,200,102112,random_neurons_2,mean,-0.53125,-0.59375,-0.0625,No,No,False
25,200,102183,random_neurons_2,mean,-0.59375,-0.59375,0.0,No,No,False
25,200,102187,random_neurons_2,mean,-0.03125,-0.03125,0.0,No,No,False
25,200,102242,random_neurons_2,mean,-2.15625,-2.1875,-0.03125,No,No,False
25,200,102269,random_neurons_2,mean,-0.34375,-0.40625,-0.0625,No,No,False
25,200,102285,random_neurons_2,mean,-1.15625,-1.1875,-0.03125,No,No,False
25,200,102334,random_neurons_2,mean,-0.875,-0.90625,-0.03125,No,No,False
25,200,102393,random_neurons_2,mean,-0.75,-0.78125,-0.03125,No,No,False
25,200,102470,random_neurons_2,mean,-1.0,-1.03125,-0.03125,No,No,False
25,200,102559,random_neurons_2,mean,-0.3125,-0.34375,-0.03125,No,No,False
25,200,102596,random_neurons_2,mean,-0.40625,-0.4375,-0.03125,No,No,False
25,200,102600,random_neurons_2,mean,-0.40625,-0.4375,-0.03125,No,No,False
25,200,102646,random_neurons_2,mean,-0.34375,-0.375,-0.03125,No,No,False
25,200,102648,random_neurons_2,mean,-0.03125,-0.03125,0.0,No,No,False
25,200,102663,random_neurons_2,mean,-0.40625,-0.4375,-0.03125,No,No,False
25,200,102704,random_neurons_2,mean,-0.65625,-0.65625,0.0,No,No,False
25,200,102734,random_neurons_2,mean,-0.25,-0.28125,-0.03125,No,No,False
25,200,102761,random_neurons_2,mean,-1.1875,-1.25,-0.0625,No,No,False
25,200,102770,random_neurons_2,mean,-0.25,-0.28125,-0.03125,No,No,False
25,200,102782,random_neurons_2,mean,-0.09375,-0.125,-0.03125,No,No,False
25,200,102833,random_neurons_2,mean,-0.21875,-0.21875,0.0,No,No,False
25,200,102946,random_neurons_2,mean,-1.125,-1.15625,-0.03125,No,No,False
25,200,102969,random_neurons_2,mean,-0.40625,-0.46875,-0.0625,No,No,False
25,200,103124,random_neurons_2,mean,-0.90625,-0.96875,-0.0625,No,No,False
25,200,103156,random_neurons_2,mean,-0.375,-0.40625,-0.03125,No,No,False
25,200,103239,random_neurons_2,mean,-0.375,-0.40625,-0.03125,No,No,False
25,200,103354,random_neurons_2,mean,-0.71875,-0.75,-0.03125,No,No,False
25,200,103377,random_neurons_2,mean,-0.09375,-0.125,-0.03125,No,No,False
25,200,103382,random_neurons_2,mean,-1.5,-1.53125,-0.03125,No,No,False
25,200,103470,random_neurons_2,mean,-0.25,-0.3125,-0.0625,No,No,False
25,200,103582,random_neurons_2,mean,-0.53125,-0.5625,-0.03125,No,No,False
25,200,103628,random_neurons_2,mean,-0.5625,-0.625,-0.0625,No,No,False
25,200,103671,random_neurons_2,mean,-1.96875,-2.0,-0.03125,No,No,False
25,200,103672,random_neurons_2,mean,-0.375,-0.40625,-0.03125,No,No,False
25,200,103691,random_neurons_2,mean,-0.1875,-0.21875,-0.03125,No,No,False
25,200,103766,random_neurons_2,mean,-0.625,-0.6875,-0.0625,No,No,False
25,200,103792,random_neurons_2,mean,-0.28125,-0.3125,-0.03125,No,No,False
25,200,103847,random_neurons_2,mean,-0.46875,-0.5,-0.03125,No,No,False
25,200,103920,random_neurons_2,mean,-0.28125,-0.3125,-0.03125,No,No,False
25,200,103971,random_neurons_2,mean,-0.90625,-0.90625,0.0,No,No,False
25,200,103998,random_neurons_2,mean,-0.65625,-0.65625,0.0,No,No,False
25,200,104043,random_neurons_2,mean,-0.78125,-0.8125,-0.03125,No,No,False
25,200,104083,random_neurons_2,mean,-0.84375,-0.84375,0.0,No,No,False
25,200,104114,random_neurons_2,mean,-1.0625,-1.09375,-0.03125,No,No,False
25,200,104217,random_neurons_2,mean,-0.5625,-0.59375,-0.03125,No,No,False
25,200,104248,random_neurons_2,mean,-0.84375,-0.875,-0.03125,No,No,False
25,200,104384,random_neurons_2,mean,-2.25,-2.3125,-0.0625,No,No,False
25,200,104463,random_neurons_2,mean,-0.4375,-0.46875,-0.03125,No,No,False
25,200,104514,random_neurons_2,mean,-2.28125,-2.3125,-0.03125,No,No,False
25,200,104537,random_neurons_2,mean,-0.3125,-0.34375,-0.03125,No,No,False
25,200,104606,random_neurons_2,mean,-0.03125,-0.03125,0.0,No,No,False
25,200,104688,random_neurons_2,mean,-0.4375,-0.46875,-0.03125,No,No,False
25,200,104689,random_neurons_2,mean,-2.4375,-2.4375,0.0,No,No,False
25,200,104828,random_neurons_2,mean,-0.125,-0.1875,-0.0625,No,No,False
25,200,104957,random_neurons_2,mean,-0.40625,-0.46875,-0.0625,No,No,False
25,200,105160,random_neurons_2,mean,-0.8125,-0.875,-0.0625,No,No,False
25,200,105315,random_neurons_2,mean,-0.875,-0.90625,-0.03125,No,No,False
25,200,105478,random_neurons_2,mean,-0.96875,-1.03125,-0.0625,No,No,False
25,200,105569,random_neurons_2,mean,-0.25,-0.21875,0.03125,No,No,False
25,200,105659,random_neurons_2,mean,-0.5625,-0.5625,0.0,No,No,False
25,200,105724,random_neurons_2,mean,-0.15625,-0.1875,-0.03125,No,No,False
25,200,105789,random_neurons_2,mean,-0.78125,-0.78125,0.0,No,No,False
25,200,105796,random_neurons_2,mean,-0.03125,-0.09375,-0.0625,No,No,False
25,200,105798,random_neurons_2,mean,-0.75,-0.75,0.0,No,No,False
25,200,105953,random_neurons_2,mean,-0.25,-0.28125,-0.03125,No,No,False
25,200,106145,random_neurons_2,mean,-1.90625,-1.9375,-0.03125,No,No,False
25,200,106278,random_neurons_2,mean,-0.65625,-0.6875,-0.03125,No,No,False
25,200,106314,random_neurons_2,mean,-0.5625,-0.59375,-0.03125,No,No,False
25,200,106566,random_neurons_2,mean,-0.1875,-0.25,-0.0625,No,No,False
25,200,106702,random_neurons_2,mean,-0.21875,-0.28125,-0.0625,No,No,False
25,200,106703,random_neurons_2,mean,-0.21875,-0.28125,-0.0625,No,No,False
26,1,100034,top_writer_neurons,mean,-0.8125,-0.875,-0.0625,No,No,False
26,1,100185,top_writer_neurons,mean,-0.65625,-0.71875,-0.0625,No,No,False
26,1,100206,top_writer_neurons,mean,-0.25,-0.3125,-0.0625,No,No,False
26,1,100394,top_writer_neurons,mean,-0.0625,-0.09375,-0.03125,No,No,False
26,1,100459,top_writer_neurons,mean,-1.875,-1.9375,-0.0625,No,No,False
26,1,100505,top_writer_neurons,mean,-0.78125,-0.875,-0.09375,No,No,False
26,1,100747,top_writer_neurons,mean,-0.28125,-0.34375,-0.0625,No,No,False
26,1,100791,top_writer_neurons,mean,-0.59375,-0.65625,-0.0625,No,No,False
26,1,100798,top_writer_neurons,mean,-0.1875,-0.25,-0.0625,No,No,False
26,1,100850,top_writer_neurons,mean,-0.34375,-0.375,-0.03125,No,No,False
26,1,100919,top_writer_neurons,mean,-0.1875,-0.25,-0.0625,No,No,False
26,1,100921,top_writer_neurons,mean,-0.78125,-0.84375,-0.0625,No,No,False
26,1,100927,top_writer_neurons,mean,-0.40625,-0.46875,-0.0625,No,No,False
26,1,100962,top_writer_neurons,mean,-0.25,-0.3125,-0.0625,No,No,False
26,1,101109,top_writer_neurons,mean,-1.125,-1.1875,-0.0625,No,No,False
26,1,101157,top_writer_neurons,mean,-0.84375,-0.9375,-0.09375,No,No,False
26,1,101397,top_writer_neurons,mean,0.0,-0.03125,-0.03125,No,No,False
26,1,101521,top_writer_neurons,mean,-0.34375,-0.40625,-0.0625,No,No,False
26,1,101559,top_writer_neurons,mean,-0.03125,-0.09375,-0.0625,No,No,False
26,1,101582,top_writer_neurons,mean,-1.15625,-1.25,-0.09375,No,No,False
26,1,101660,top_writer_neurons,mean,-2.84375,-2.90625,-0.0625,No,No,False
26,1,101678,top_writer_neurons,mean,-1.15625,-1.21875,-0.0625,No,No,False
26,1,101979,top_writer_neurons,mean,-0.0625,-0.125,-0.0625,No,No,False
26,1,101985,top_writer_neurons,mean,-0.96875,-1.0625,-0.09375,No,No,False
26,1,102112,top_writer_neurons,mean,-0.53125,-0.625,-0.09375,No,No,False
26,1,102183,top_writer_neurons,mean,-0.59375,-0.65625,-0.0625,No,No,False
26,1,102187,top_writer_neurons,mean,-0.03125,-0.0625,-0.03125,No,No,False
26,1,102242,top_writer_neurons,mean,-2.15625,-2.25,-0.09375,No,No,False
26,1,102269,top_writer_neurons,mean,-0.34375,-0.40625,-0.0625,No,No,False
26,1,102285,top_writer_neurons,mean,-1.15625,-1.25,-0.09375,No,No,False
26,1,102334,top_writer_neurons,mean,-0.875,-0.96875,-0.09375,No,No,False
26,1,102393,top_writer_neurons,mean,-0.75,-0.84375,-0.09375,No,No,False
26,1,102470,top_writer_neurons,mean,-1.0,-1.0625,-0.0625,No,No,False
26,1,102559,top_writer_neurons,mean,-0.3125,-0.375,-0.0625,No,No,False
26,1,102596,top_writer_neurons,mean,-0.40625,-0.46875,-0.0625,No,No,False
26,1,102600,top_writer_neurons,mean,-0.40625,-0.46875,-0.0625,No,No,False
26,1,102646,top_writer_neurons,mean,-0.34375,-0.40625,-0.0625,No,No,False
26,1,102648,top_writer_neurons,mean,-0.03125,-0.0625,-0.03125,No,No,False
26,1,102663,top_writer_neurons,mean,-0.40625,-0.46875,-0.0625,No,No,False
26,1,102704,top_writer_neurons,mean,-0.65625,-0.6875,-0.03125,No,No,False
26,1,102734,top_writer_neurons,mean,-0.25,-0.3125,-0.0625,No,No,False
26,1,102761,top_writer_neurons,mean,-1.1875,-1.28125,-0.09375,No,No,False
26,1,102770,top_writer_neurons,mean,-0.25,-0.3125,-0.0625,No,No,False
26,1,102782,top_writer_neurons,mean,-0.09375,-0.125,-0.03125,No,No,False
26,1,102833,top_writer_neurons,mean,-0.21875,-0.25,-0.03125,No,No,False
26,1,102946,top_writer_neurons,mean,-1.125,-1.1875,-0.0625,No,No,False
26,1,102969,top_writer_neurons,mean,-0.40625,-0.46875,-0.0625,No,No,False
26,1,103124,top_writer_neurons,mean,-0.90625,-1.0,-0.09375,No,No,False
26,1,103156,top_writer_neurons,mean,-0.375,-0.4375,-0.0625,No,No,False
26,1,103239,top_writer_neurons,mean,-0.375,-0.4375,-0.0625,No,No,False
26,1,103354,top_writer_neurons,mean,-0.71875,-0.8125,-0.09375,No,No,False
26,1,103377,top_writer_neurons,mean,-0.09375,-0.15625,-0.0625,No,No,False
26,1,103382,top_writer_neurons,mean,-1.5,-1.5625,-0.0625,No,No,False
26,1,103470,top_writer_neurons,mean,-0.25,-0.3125,-0.0625,No,No,False
26,1,103582,top_writer_neurons,mean,-0.53125,-0.59375,-0.0625,No,No,False
26,1,103628,top_writer_neurons,mean,-0.5625,-0.59375,-0.03125,No,No,False
26,1,103671,top_writer_neurons,mean,-1.96875,-2.0625,-0.09375,No,No,False
26,1,103672,top_writer_neurons,mean,-0.375,-0.375,0.0,No,No,False
26,1,103691,top_writer_neurons,mean,-0.1875,-0.25,-0.0625,No,No,False
26,1,103766,top_writer_neurons,mean,-0.625,-0.6875,-0.0625,No,No,False
26,1,103792,top_writer_neurons,mean,-0.28125,-0.34375,-0.0625,No,No,False
26,1,103847,top_writer_neurons,mean,-0.46875,-0.53125,-0.0625,No,No,False
26,1,103920,top_writer_neurons,mean,-0.28125,-0.34375,-0.0625,No,No,False
26,1,103971,top_writer_neurons,mean,-0.90625,-0.9375,-0.03125,No,No,False
26,1,103998,top_writer_neurons,mean,-0.65625,-0.71875,-0.0625,No,No,False
26,1,104043,top_writer_neurons,mean,-0.78125,-0.84375,-0.0625,No,No,False
26,1,104083,top_writer_neurons,mean,-0.84375,-0.90625,-0.0625,No,No,False
26,1,104114,top_writer_neurons,mean,-1.0625,-1.125,-0.0625,No,No,False
26,1,104217,top_writer_neurons,mean,-0.5625,-0.625,-0.0625,No,No,False
26,1,104248,top_writer_neurons,mean,-0.84375,-0.9375,-0.09375,No,No,False
26,1,104384,top_writer_neurons,mean,-2.25,-2.34375,-0.09375,No,No,False
26,1,104463,top_writer_neurons,mean,-0.4375,-0.5,-0.0625,No,No,False
26,1,104514,top_writer_neurons,mean,-2.28125,-2.375,-0.09375,No,No,False
26,1,104537,top_writer_neurons,mean,-0.3125,-0.34375,-0.03125,No,No,False
