experiment,pair,source_model,receiver_model,scenario_id,source_version,target_version,site,layer,target_expected,original_yes_logit,original_no_logit,original_margin,original_decision,patched_yes_logit,patched_no_logit,patched_margin,patched_decision,effect,destructive_effect,rescue_effect,flipped,destroyed_no,rescued_yes,patched_is_yes,patched_is_no
ciD_final_to_baseD_final_rescue,ci_to_base_same_D,ci,base,106159,D,D,final,15,No,33.15625,33.125,0.03125,Yes,33.40625,33.34375,0.0625,Yes,0.03125,,-0.03125,False,False,False,True,False
ciD_final_to_baseD_final_rescue,ci_to_base_same_D,ci,base,106159,D,D,final,16,No,33.15625,33.125,0.03125,Yes,33.40625,33.375,0.03125,Yes,0.0,,-0.0,False,False,False,True,False
ciD_final_to_baseD_final_rescue,ci_to_base_same_D,ci,base,106159,D,D,final,17,No,33.15625,33.125,0.03125,Yes,33.4375,33.4375,0.0,No,-0.03125,,0.03125,True,False,True,False,True
ciD_final_to_baseD_final_rescue,ci_to_base_same_D,ci,base,106159,D,D,final,18,No,33.15625,33.125,0.03125,Yes,33.375,33.71875,-0.34375,No,-0.375,,0.375,True,False,True,False,True
ciD_final_to_baseD_final_rescue,ci_to_base_same_D,ci,base,106159,D,D,final,19,No,33.15625,33.125,0.03125,Yes,33.375,33.90625,-0.53125,No,-0.5625,,0.5625,True,False,True,False,True
ciD_final_to_baseD_final_rescue,ci_to_base_same_D,ci,base,106159,D,D,final,20,No,33.15625,33.125,0.03125,Yes,34.03125,34.625,-0.59375,No,-0.625,,0.625,True,False,True,False,True
ciD_final_to_baseD_final_rescue,ci_to_base_same_D,ci,base,106159,D,D,final,21,No,33.15625,33.125,0.03125,Yes,34.03125,34.59375,-0.5625,No,-0.59375,,0.59375,True,False,True,False,True
ciD_final_to_baseD_final_rescue,ci_to_base_same_D,ci,base,106159,D,D,final,22,No,33.15625,33.125,0.03125,Yes,34.0,34.625,-0.625,No,-0.65625,,0.65625,True,False,True,False,True
ciD_final_to_baseD_final_rescue,ci_to_base_same_D,ci,base,106159,D,D,final,23,No,33.15625,33.125,0.03125,Yes,34.0625,34.65625,-0.59375,No,-0.625,,0.625,True,False,True,False,True
ciD_final_to_baseD_final_rescue,ci_to_base_same_D,ci,base,106159,D,D,final,24,No,33.15625,33.125,0.03125,Yes,34.0625,34.65625,-0.59375,No,-0.625,,0.625,True,False,True,False,True
ciD_final_to_baseD_final_rescue,ci_to_base_same_D,ci,base,106159,D,D,final,25,No,33.15625,33.125,0.03125,Yes,34.0625,34.6875,-0.625,No,-0.65625,,0.65625,True,False,True,False,True
ciD_final_to_baseD_final_rescue,ci_to_base_same_D,ci,base,106159,D,D,final,26,No,33.15625,33.125,0.03125,Yes,34.03125,34.65625,-0.625,No,-0.65625,,0.65625,True,False,True,False,True
ciD_final_to_baseD_final_rescue,ci_to_base_same_D,ci,base,106159,D,D,final,27,No,33.15625,33.125,0.03125,Yes,30.84375,33.03125,-2.1875,No,-2.21875,,2.21875,True,False,True,False,True
ciD_final_to_baseD_final_rescue,ci_to_base_same_D,ci,base,106165,D,D,final,0,No,34.09375,32.90625,1.1875,Yes,34.125,32.9375,1.1875,Yes,0.0,,-0.0,False,False,False,True,False
ciD_final_to_baseD_final_rescue,ci_to_base_same_D,ci,base,106165,D,D,final,1,No,34.09375,32.90625,1.1875,Yes,34.09375,32.9375,1.15625,Yes,-0.03125,,0.03125,False,False,False,True,False
ciD_final_to_baseD_final_rescue,ci_to_base_same_D,ci,base,106165,D,D,final,2,No,34.09375,32.90625,1.1875,Yes,34.09375,32.90625,1.1875,Yes,0.0,,-0.0,False,False,False,True,False
ciD_final_to_baseD_final_rescue,ci_to_base_same_D,ci,base,106165,D,D,final,3,No,34.09375,32.90625,1.1875,Yes,34.125,32.9375,1.1875,Yes,0.0,,-0.0,False,False,False,True,False
ciD_final_to_baseD_final_rescue,ci_to_base_same_D,ci,base,106165,D,D,final,4,No,34.09375,32.90625,1.1875,Yes,34.09375,32.90625,1.1875,Yes,0.0,,-0.0,False,False,False,True,False
ciD_final_to_baseD_final_rescue,ci_to_base_same_D,ci,base,106165,D,D,final,5,No,34.09375,32.90625,1.1875,Yes,34.0625,32.84375,1.21875,Yes,0.03125,,-0.03125,False,False,False,True,False
ciD_final_to_baseD_final_rescue,ci_to_base_same_D,ci,base,106165,D,D,final,6,No,34.09375,32.90625,1.1875,Yes,34.0625,32.875,1.1875,Yes,0.0,,-0.0,False,False,False,True,False
ciD_final_to_baseD_final_rescue,ci_to_base_same_D,ci,base,106165,D,D,final,7,No,34.09375,32.90625,1.1875,Yes,34.09375,32.90625,1.1875,Yes,0.0,,-0.0,False,False,False,True,False
ciD_final_to_baseD_final_rescue,ci_to_base_same_D,ci,base,106165,D,D,final,8,No,34.09375,32.90625,1.1875,Yes,34.125,32.96875,1.15625,Yes,-0.03125,,0.03125,False,False,False,True,False
ciD_final_to_baseD_final_rescue,ci_to_base_same_D,ci,base,106165,D,D,final,9,No,34.09375,32.90625,1.1875,Yes,34.125,33.03125,1.09375,Yes,-0.09375,,0.09375,False,False,False,True,False
ciD_final_to_baseD_final_rescue,ci_to_base_same_D,ci,base,106165,D,D,final,10,No,34.09375,32.90625,1.1875,Yes,34.15625,33.0625,1.09375,Yes,-0.09375,,0.09375,False,False,False,True,False
ciD_final_to_baseD_final_rescue,ci_to_base_same_D,ci,base,106165,D,D,final,11,No,34.09375,32.90625,1.1875,Yes,34.21875,33.125,1.09375,Yes,-0.09375,,0.09375,False,False,False,True,False
ciD_final_to_baseD_final_rescue,ci_to_base_same_D,ci,base,106165,D,D,final,12,No,34.09375,32.90625,1.1875,Yes,34.21875,33.15625,1.0625,Yes,-0.125,,0.125,False,False,False,True,False
ciD_final_to_baseD_final_rescue,ci_to_base_same_D,ci,base,106165,D,D,final,13,No,34.09375,32.90625,1.1875,Yes,34.25,33.15625,1.09375,Yes,-0.09375,,0.09375,False,False,False,True,False
ciD_final_to_baseD_final_rescue,ci_to_base_same_D,ci,base,106165,D,D,final,14,No,34.09375,32.90625,1.1875,Yes,34.34375,33.1875,1.15625,Yes,-0.03125,,0.03125,False,False,False,True,False
ciD_final_to_baseD_final_rescue,ci_to_base_same_D,ci,base,106165,D,D,final,15,No,34.09375,32.90625,1.1875,Yes,34.3125,33.1875,1.125,Yes,-0.0625,,0.0625,False,False,False,True,False
ciD_final_to_baseD_final_rescue,ci_to_base_same_D,ci,base,106165,D,D,final,16,No,34.09375,32.90625,1.1875,Yes,34.3125,33.25,1.0625,Yes,-0.125,,0.125,False,False,False,True,False
ciD_final_to_baseD_final_rescue,ci_to_base_same_D,ci,base,106165,D,D,final,17,No,34.09375,32.90625,1.1875,Yes,34.25,33.21875,1.03125,Yes,-0.15625,,0.15625,False,False,False,True,False
ciD_final_to_baseD_final_rescue,ci_to_base_same_D,ci,base,106165,D,D,final,18,No,34.09375,32.90625,1.1875,Yes,33.46875,33.1875,0.28125,Yes,-0.90625,,0.90625,False,False,False,True,False
ciD_final_to_baseD_final_rescue,ci_to_base_same_D,ci,base,106165,D,D,final,19,No,34.09375,32.90625,1.1875,Yes,33.4375,33.375,0.0625,Yes,-1.125,,1.125,False,False,False,True,False
ciD_final_to_baseD_final_rescue,ci_to_base_same_D,ci,base,106165,D,D,final,20,No,34.09375,32.90625,1.1875,Yes,33.78125,34.0625,-0.28125,No,-1.46875,,1.46875,True,False,True,False,True
ciD_final_to_baseD_final_rescue,ci_to_base_same_D,ci,base,106165,D,D,final,21,No,34.09375,32.90625,1.1875,Yes,33.78125,34.0625,-0.28125,No,-1.46875,,1.46875,True,False,True,False,True
ciD_final_to_baseD_final_rescue,ci_to_base_same_D,ci,base,106165,D,D,final,22,No,34.09375,32.90625,1.1875,Yes,33.8125,34.09375,-0.28125,No,-1.46875,,1.46875,True,False,True,False,True
ciD_final_to_baseD_final_rescue,ci_to_base_same_D,ci,base,106165,D,D,final,23,No,34.09375,32.90625,1.1875,Yes,33.84375,34.15625,-0.3125,No,-1.5,,1.5,True,False,True,False,True
ciD_final_to_baseD_final_rescue,ci_to_base_same_D,ci,base,106165,D,D,final,24,No,34.09375,32.90625,1.1875,Yes,33.875,34.1875,-0.3125,No,-1.5,,1.5,True,False,True,False,True
ciD_final_to_baseD_final_rescue,ci_to_base_same_D,ci,base,106165,D,D,final,25,No,34.09375,32.90625,1.1875,Yes,33.84375,34.1875,-0.34375,No,-1.53125,,1.53125,True,False,True,False,True
ciD_final_to_baseD_final_rescue,ci_to_base_same_D,ci,base,106165,D,D,final,26,No,34.09375,32.90625,1.1875,Yes,33.8125,34.15625,-0.34375,No,-1.53125,,1.53125,True,False,True,False,True
ciD_final_to_baseD_final_rescue,ci_to_base_same_D,ci,base,106165,D,D,final,27,No,34.09375,32.90625,1.1875,Yes,30.34375,31.875,-1.53125,No,-2.71875,,2.71875,True,False,True,False,True
ciD_final_to_baseD_final_rescue,ci_to_base_same_D,ci,base,106219,D,D,final,0,No,34.71875,34.53125,0.1875,Yes,34.6875,34.53125,0.15625,Yes,-0.03125,,0.03125,False,False,False,True,False
ciD_final_to_baseD_final_rescue,ci_to_base_same_D,ci,base,106219,D,D,final,1,No,34.71875,34.53125,0.1875,Yes,34.71875,34.53125,0.1875,Yes,0.0,,-0.0,False,False,False,True,False
ciD_final_to_baseD_final_rescue,ci_to_base_same_D,ci,base,106219,D,D,final,2,No,34.71875,34.53125,0.1875,Yes,34.6875,34.53125,0.15625,Yes,-0.03125,,0.03125,False,False,False,True,False
ciD_final_to_baseD_final_rescue,ci_to_base_same_D,ci,base,106219,D,D,final,3,No,34.71875,34.53125,0.1875,Yes,34.6875,34.5625,0.125,Yes,-0.0625,,0.0625,False,False,False,True,False
ciD_final_to_baseD_final_rescue,ci_to_base_same_D,ci,base,106219,D,D,final,4,No,34.71875,34.53125,0.1875,Yes,34.6875,34.53125,0.15625,Yes,-0.03125,,0.03125,False,False,False,True,False
ciD_final_to_baseD_final_rescue,ci_to_base_same_D,ci,base,106219,D,D,final,5,No,34.71875,34.53125,0.1875,Yes,34.6875,34.53125,0.15625,Yes,-0.03125,,0.03125,False,False,False,True,False
ciD_final_to_baseD_final_rescue,ci_to_base_same_D,ci,base,106219,D,D,final,6,No,34.71875,34.53125,0.1875,Yes,34.6875,34.53125,0.15625,Yes,-0.03125,,0.03125,False,False,False,True,False
ciD_final_to_baseD_final_rescue,ci_to_base_same_D,ci,base,106219,D,D,final,7,No,34.71875,34.53125,0.1875,Yes,34.71875,34.5625,0.15625,Yes,-0.03125,,0.03125,False,False,False,True,False
ciD_final_to_baseD_final_rescue,ci_to_base_same_D,ci,base,106219,D,D,final,8,No,34.71875,34.53125,0.1875,Yes,34.71875,34.625,0.09375,Yes,-0.09375,,0.09375,False,False,False,True,False
ciD_final_to_baseD_final_rescue,ci_to_base_same_D,ci,base,106219,D,D,final,9,No,34.71875,34.53125,0.1875,Yes,34.84375,34.71875,0.125,Yes,-0.0625,,0.0625,False,False,False,True,False
ciD_final_to_baseD_final_rescue,ci_to_base_same_D,ci,base,106219,D,D,final,10,No,34.71875,34.53125,0.1875,Yes,34.8125,34.75,0.0625,Yes,-0.125,,0.125,False,False,False,True,False
ciD_final_to_baseD_final_rescue,ci_to_base_same_D,ci,base,106219,D,D,final,11,No,34.71875,34.53125,0.1875,Yes,34.84375,34.78125,0.0625,Yes,-0.125,,0.125,False,False,False,True,False
ciD_final_to_baseD_final_rescue,ci_to_base_same_D,ci,base,106219,D,D,final,12,No,34.71875,34.53125,0.1875,Yes,34.84375,34.8125,0.03125,Yes,-0.15625,,0.15625,False,False,False,True,False
ciD_final_to_baseD_final_rescue,ci_to_base_same_D,ci,base,106219,D,D,final,13,No,34.71875,34.53125,0.1875,Yes,34.875,34.84375,0.03125,Yes,-0.15625,,0.15625,False,False,False,True,False
ciD_final_to_baseD_final_rescue,ci_to_base_same_D,ci,base,106219,D,D,final,14,No,34.71875,34.53125,0.1875,Yes,34.9375,34.84375,0.09375,Yes,-0.09375,,0.09375,False,False,False,True,False
ciD_final_to_baseD_final_rescue,ci_to_base_same_D,ci,base,106219,D,D,final,15,No,34.71875,34.53125,0.1875,Yes,34.96875,34.875,0.09375,Yes,-0.09375,,0.09375,False,False,False,True,False
ciD_final_to_baseD_final_rescue,ci_to_base_same_D,ci,base,106219,D,D,final,16,No,34.71875,34.53125,0.1875,Yes,34.96875,34.90625,0.0625,Yes,-0.125,,0.125,False,False,False,True,False
ciD_final_to_baseD_final_rescue,ci_to_base_same_D,ci,base,106219,D,D,final,17,No,34.71875,34.53125,0.1875,Yes,34.9375,34.90625,0.03125,Yes,-0.15625,,0.15625,False,False,False,True,False
ciD_final_to_baseD_final_rescue,ci_to_base_same_D,ci,base,106219,D,D,final,18,No,34.71875,34.53125,0.1875,Yes,34.5625,35.53125,-0.96875,No,-1.15625,,1.15625,True,False,True,False,True
ciD_final_to_baseD_final_rescue,ci_to_base_same_D,ci,base,106219,D,D,final,19,No,34.71875,34.53125,0.1875,Yes,34.625,35.6875,-1.0625,No,-1.25,,1.25,True,False,True,False,True
ciD_final_to_baseD_final_rescue,ci_to_base_same_D,ci,base,106219,D,D,final,20,No,34.71875,34.53125,0.1875,Yes,34.875,36.25,-1.375,No,-1.5625,,1.5625,True,False,True,False,True
ciD_final_to_baseD_final_rescue,ci_to_base_same_D,ci,base,106219,D,D,final,21,No,34.71875,34.53125,0.1875,Yes,34.84375,36.21875,-1.375,No,-1.5625,,1.5625,True,False,True,False,True
ciD_final_to_baseD_final_rescue,ci_to_base_same_D,ci,base,106219,D,D,final,22,No,34.71875,34.53125,0.1875,Yes,34.84375,36.25,-1.40625,No,-1.59375,,1.59375,True,False,True,False,True
ciD_final_to_baseD_final_rescue,ci_to_base_same_D,ci,base,106219,D,D,final,23,No,34.71875,34.53125,0.1875,Yes,34.875,36.28125,-1.40625,No,-1.59375,,1.59375,True,False,True,False,True
ciD_final_to_baseD_final_rescue,ci_to_base_same_D,ci,base,106219,D,D,final,24,No,34.71875,34.53125,0.1875,Yes,34.875,36.28125,-1.40625,No,-1.59375,,1.59375,True,False,True,False,True
ciD_final_to_baseD_final_rescue,ci_to_base_same_D,ci,base,106219,D,D,final,25,No,34.71875,34.53125,0.1875,Yes,34.8125,36.25,-1.4375,No,-1.625,,1.625,True,False,True,False,True
ciD_final_to_baseD_final_rescue,ci_to_base_same_D,ci,base,106219,D,D,final,26,No,34.71875,34.53125,0.1875,Yes,34.78125,36.28125,-1.5,No,-1.6875,,1.6875,True,False,True,False,True
ciD_final_to_baseD_final_rescue,ci_to_base_same_D,ci,base,106219,D,D,final,27,No,34.71875,34.53125,0.1875,Yes,31.078125,33.875,-2.796875,No,-2.984375,,2.984375,True,False,True,False,True
ciD_final_to_baseD_final_rescue,ci_to_base_same_D,ci,base,106278,D,D,final,0,No,36.6875,35.625,1.0625,Yes,36.6875,35.625,1.0625,Yes,0.0,,-0.0,False,False,False,True,False
ciD_final_to_baseD_final_rescue,ci_to_base_same_D,ci,base,106278,D,D,final,1,No,36.6875,35.625,1.0625,Yes,36.6875,35.59375,1.09375,Yes,0.03125,,-0.03125,False,False,False,True,False
ciD_final_to_baseD_final_rescue,ci_to_base_same_D,ci,base,106278,D,D,final,2,No,36.6875,35.625,1.0625,Yes,36.6875,35.625,1.0625,Yes,0.0,,-0.0,False,False,False,True,False
ciD_final_to_baseD_final_rescue,ci_to_base_same_D,ci,base,106278,D,D,final,3,No,36.6875,35.625,1.0625,Yes,36.6875,35.625,1.0625,Yes,0.0,,-0.0,False,False,False,True,False
ciD_final_to_baseD_final_rescue,ci_to_base_same_D,ci,base,106278,D,D,final,4,No,36.6875,35.625,1.0625,Yes,36.6875,35.59375,1.09375,Yes,0.03125,,-0.03125,False,False,False,True,False
ciD_final_to_baseD_final_rescue,ci_to_base_same_D,ci,base,106278,D,D,final,5,No,36.6875,35.625,1.0625,Yes,36.71875,35.59375,1.125,Yes,0.0625,,-0.0625,False,False,False,True,False
ciD_final_to_baseD_final_rescue,ci_to_base_same_D,ci,base,106278,D,D,final,6,No,36.6875,35.625,1.0625,Yes,36.71875,35.59375,1.125,Yes,0.0625,,-0.0625,False,False,False,True,False
ciD_final_to_baseD_final_rescue,ci_to_base_same_D,ci,base,106278,D,D,final,7,No,36.6875,35.625,1.0625,Yes,36.78125,35.65625,1.125,Yes,0.0625,,-0.0625,False,False,False,True,False
ciD_final_to_baseD_final_rescue,ci_to_base_same_D,ci,base,106278,D,D,final,8,No,36.6875,35.625,1.0625,Yes,36.8125,35.6875,1.125,Yes,0.0625,,-0.0625,False,False,False,True,False
ciD_final_to_baseD_final_rescue,ci_to_base_same_D,ci,base,106278,D,D,final,9,No,36.6875,35.625,1.0625,Yes,36.84375,35.71875,1.125,Yes,0.0625,,-0.0625,False,False,False,True,False
ciD_final_to_baseD_final_rescue,ci_to_base_same_D,ci,base,106278,D,D,final,10,No,36.6875,35.625,1.0625,Yes,36.84375,35.75,1.09375,Yes,0.03125,,-0.03125,False,False,False,True,False
ciD_final_to_baseD_final_rescue,ci_to_base_same_D,ci,base,106278,D,D,final,11,No,36.6875,35.625,1.0625,Yes,36.875,35.78125,1.09375,Yes,0.03125,,-0.03125,False,False,False,True,False
ciD_final_to_baseD_final_rescue,ci_to_base_same_D,ci,base,106278,D,D,final,12,No,36.6875,35.625,1.0625,Yes,36.875,35.78125,1.09375,Yes,0.03125,,-0.03125,False,False,False,True,False
ciD_final_to_baseD_final_rescue,ci_to_base_same_D,ci,base,106278,D,D,final,13,No,36.6875,35.625,1.0625,Yes,36.84375,35.78125,1.0625,Yes,0.0,,-0.0,False,False,False,True,False
ciD_final_to_baseD_final_rescue,ci_to_base_same_D,ci,base,106278,D,D,final,14,No,36.6875,35.625,1.0625,Yes,36.9375,35.84375,1.09375,Yes,0.03125,,-0.03125,False,False,False,True,False
ciD_final_to_baseD_final_rescue,ci_to_base_same_D,ci,base,106278,D,D,final,15,No,36.6875,35.625,1.0625,Yes,36.9375,35.875,1.0625,Yes,0.0,,-0.0,False,False,False,True,False
ciD_final_to_baseD_final_rescue,ci_to_base_same_D,ci,base,106278,D,D,final,16,No,36.6875,35.625,1.0625,Yes,36.96875,35.875,1.09375,Yes,0.03125,,-0.03125,False,False,False,True,False
ciD_final_to_baseD_final_rescue,ci_to_base_same_D,ci,base,106278,D,D,final,17,No,36.6875,35.625,1.0625,Yes,36.9375,35.875,1.0625,Yes,0.0,,-0.0,False,False,False,True,False
ciD_final_to_baseD_final_rescue,ci_to_base_same_D,ci,base,106278,D,D,final,18,No,36.6875,35.625,1.0625,Yes,36.25,36.0,0.25,Yes,-0.8125,,0.8125,False,False,False,True,False
ciD_final_to_baseD_final_rescue,ci_to_base_same_D,ci,base,106278,D,D,final,19,No,36.6875,35.625,1.0625,Yes,36.1875,36.28125,-0.09375,No,-1.15625,,1.15625,True,False,True,False,True
ciD_final_to_baseD_final_rescue,ci_to_base_same_D,ci,base,106278,D,D,final,20,No,36.6875,35.625,1.0625,Yes,36.28125,36.78125,-0.5,No,-1.5625,,1.5625,True,False,True,False,True
ciD_final_to_baseD_final_rescue,ci_to_base_same_D,ci,base,106278,D,D,final,21,No,36.6875,35.625,1.0625,Yes,36.28125,36.8125,-0.53125,No,-1.59375,,1.59375,True,False,True,False,True
ciD_final_to_baseD_final_rescue,ci_to_base_same_D,ci,base,106278,D,D,final,22,No,36.6875,35.625,1.0625,Yes,36.3125,36.84375,-0.53125,No,-1.59375,,1.59375,True,False,True,False,True
ciD_final_to_baseD_final_rescue,ci_to_base_same_D,ci,base,106278,D,D,final,23,No,36.6875,35.625,1.0625,Yes,36.28125,36.84375,-0.5625,No,-1.625,,1.625,True,False,True,False,True
ciD_final_to_baseD_final_rescue,ci_to_base_same_D,ci,base,106278,D,D,final,24,No,36.6875,35.625,1.0625,Yes,36.3125,36.90625,-0.59375,No,-1.65625,,1.65625,True,False,True,False,True
ciD_final_to_baseD_final_rescue,ci_to_base_same_D,ci,base,106278,D,D,final,25,No,36.6875,35.625,1.0625,Yes,36.25,36.875,-0.625,No,-1.6875,,1.6875,True,False,True,False,True
ciD_final_to_baseD_final_rescue,ci_to_base_same_D,ci,base,106278,D,D,final,26,No,36.6875,35.625,1.0625,Yes,36.21875,36.90625,-0.6875,No,-1.75,,1.75,True,False,True,False,True
ciD_final_to_baseD_final_rescue,ci_to_base_same_D,ci,base,106278,D,D,final,27,No,36.6875,35.625,1.0625,Yes,32.375,34.5625,-2.1875,No,-3.25,,3.25,True,False,True,False,True
ciD_final_to_baseD_final_rescue,ci_to_base_same_D,ci,base,106314,D,D,final,0,No,34.6875,34.25,0.4375,Yes,34.71875,34.28125,0.4375,Yes,0.0,,-0.0,False,False,False,True,False
ciD_final_to_baseD_final_rescue,ci_to_base_same_D,ci,base,106314,D,D,final,1,No,34.6875,34.25,0.4375,Yes,34.6875,34.25,0.4375,Yes,0.0,,-0.0,False,False,False,True,False
ciD_final_to_baseD_final_rescue,ci_to_base_same_D,ci,base,106314,D,D,final,2,No,34.6875,34.25,0.4375,Yes,34.6875,34.25,0.4375,Yes,0.0,,-0.0,False,False,False,True,False
ciD_final_to_baseD_final_rescue,ci_to_base_same_D,ci,base,106314,D,D,final,3,No,34.6875,34.25,0.4375,Yes,34.71875,34.28125,0.4375,Yes,0.0,,-0.0,False,False,False,True,False
ciD_final_to_baseD_final_rescue,ci_to_base_same_D,ci,base,106314,D,D,final,4,No,34.6875,34.25,0.4375,Yes,34.71875,34.25,0.46875,Yes,0.03125,,-0.03125,False,False,False,True,False
ciD_final_to_baseD_final_rescue,ci_to_base_same_D,ci,base,106314,D,D,final,5,No,34.6875,34.25,0.4375,Yes,34.71875,34.25,0.46875,Yes,0.03125,,-0.03125,False,False,False,True,False
ciD_final_to_baseD_final_rescue,ci_to_base_same_D,ci,base,106314,D,D,final,6,No,34.6875,34.25,0.4375,Yes,34.71875,34.28125,0.4375,Yes,0.0,,-0.0,False,False,False,True,False
ciD_final_to_baseD_final_rescue,ci_to_base_same_D,ci,base,106314,D,D,final,7,No,34.6875,34.25,0.4375,Yes,34.75,34.3125,0.4375,Yes,0.0,,-0.0,False,False,False,True,False
ciD_final_to_baseD_final_rescue,ci_to_base_same_D,ci,base,106314,D,D,final,8,No,34.6875,34.25,0.4375,Yes,34.78125,34.34375,0.4375,Yes,0.0,,-0.0,False,False,False,True,False
ciD_final_to_baseD_final_rescue,ci_to_base_same_D,ci,base,106314,D,D,final,9,No,34.6875,34.25,0.4375,Yes,34.8125,34.46875,0.34375,Yes,-0.09375,,0.09375,False,False,False,True,False
ciD_final_to_baseD_final_rescue,ci_to_base_same_D,ci,base,106314,D,D,final,10,No,34.6875,34.25,0.4375,Yes,34.84375,34.5,0.34375,Yes,-0.09375,,0.09375,False,False,False,True,False
ciD_final_to_baseD_final_rescue,ci_to_base_same_D,ci,base,106314,D,D,final,11,No,34.6875,34.25,0.4375,Yes,34.84375,34.53125,0.3125,Yes,-0.125,,0.125,False,False,False,True,False
ciD_final_to_baseD_final_rescue,ci_to_base_same_D,ci,base,106314,D,D,final,12,No,34.6875,34.25,0.4375,Yes,34.875,34.5625,0.3125,Yes,-0.125,,0.125,False,False,False,True,False
ciD_final_to_baseD_final_rescue,ci_to_base_same_D,ci,base,106314,D,D,final,13,No,34.6875,34.25,0.4375,Yes,34.875,34.5625,0.3125,Yes,-0.125,,0.125,False,False,False,True,False
ciD_final_to_baseD_final_rescue,ci_to_base_same_D,ci,base,106314,D,D,final,14,No,34.6875,34.25,0.4375,Yes,34.9375,34.59375,0.34375,Yes,-0.09375,,0.09375,False,False,False,True,False
ciD_final_to_baseD_final_rescue,ci_to_base_same_D,ci,base,106314,D,D,final,15,No,34.6875,34.25,0.4375,Yes,34.90625,34.625,0.28125,Yes,-0.15625,,0.15625,False,False,False,True,False
ciD_final_to_baseD_final_rescue,ci_to_base_same_D,ci,base,106314,D,D,final,16,No,34.6875,34.25,0.4375,Yes,34.9375,34.65625,0.28125,Yes,-0.15625,,0.15625,False,False,False,True,False
ciD_final_to_baseD_final_rescue,ci_to_base_same_D,ci,base,106314,D,D,final,17,No,34.6875,34.25,0.4375,Yes,34.875,34.625,0.25,Yes,-0.1875,,0.1875,False,False,False,True,False
ciD_final_to_baseD_final_rescue,ci_to_base_same_D,ci,base,106314,D,D,final,18,No,34.6875,34.25,0.4375,Yes,34.59375,34.90625,-0.3125,No,-0.75,,0.75,True,False,True,False,True
ciD_final_to_baseD_final_rescue,ci_to_base_same_D,ci,base,106314,D,D,final,19,No,34.6875,34.25,0.4375,Yes,34.5625,35.15625,-0.59375,No,-1.03125,,1.03125,True,False,True,False,True
ciD_final_to_baseD_final_rescue,ci_to_base_same_D,ci,base,106314,D,D,final,20,No,34.6875,34.25,0.4375,Yes,34.9375,35.53125,-0.59375,No,-1.03125,,1.03125,True,False,True,False,True
ciD_final_to_baseD_final_rescue,ci_to_base_same_D,ci,base,106314,D,D,final,21,No,34.6875,34.25,0.4375,Yes,34.96875,35.5625,-0.59375,No,-1.03125,,1.03125,True,False,True,False,True
ciD_final_to_baseD_final_rescue,ci_to_base_same_D,ci,base,106314,D,D,final,22,No,34.6875,34.25,0.4375,Yes,34.96875,35.53125,-0.5625,No,-1.0,,1.0,True,False,True,False,True
ciD_final_to_baseD_final_rescue,ci_to_base_same_D,ci,base,106314,D,D,final,23,No,34.6875,34.25,0.4375,Yes,35.0,35.5625,-0.5625,No,-1.0,,1.0,True,False,True,False,True
ciD_final_to_baseD_final_rescue,ci_to_base_same_D,ci,base,106314,D,D,final,24,No,34.6875,34.25,0.4375,Yes,35.03125,35.59375,-0.5625,No,-1.0,,1.0,True,False,True,False,True
ciD_final_to_baseD_final_rescue,ci_to_base_same_D,ci,base,106314,D,D,final,25,No,34.6875,34.25,0.4375,Yes,35.0,35.59375,-0.59375,No,-1.03125,,1.03125,True,False,True,False,True
ciD_final_to_baseD_final_rescue,ci_to_base_same_D,ci,base,106314,D,D,final,26,No,34.6875,34.25,0.4375,Yes,34.9375,35.5625,-0.625,No,-1.0625,,1.0625,True,False,True,False,True
ciD_final_to_baseD_final_rescue,ci_to_base_same_D,ci,base,106314,D,D,final,27,No,34.6875,34.25,0.4375,Yes,31.28125,33.46875,-2.1875,No,-2.625,,2.625,True,False,True,False,True
ciD_final_to_baseD_final_rescue,ci_to_base_same_D,ci,base,106317,D,D,final,0,No,35.9375,35.71875,0.21875,Yes,35.9375,35.71875,0.21875,Yes,0.0,,-0.0,False,False,False,True,False
ciD_final_to_baseD_final_rescue,ci_to_base_same_D,ci,base,106317,D,D,final,1,No,35.9375,35.71875,0.21875,Yes,35.96875,35.71875,0.25,Yes,0.03125,,-0.03125,False,False,False,True,False
ciD_final_to_baseD_final_rescue,ci_to_base_same_D,ci,base,106317,D,D,final,2,No,35.9375,35.71875,0.21875,Yes,35.96875,35.71875,0.25,Yes,0.03125,,-0.03125,False,False,False,True,False
ciD_final_to_baseD_final_rescue,ci_to_base_same_D,ci,base,106317,D,D,final,3,No,35.9375,35.71875,0.21875,Yes,35.96875,35.75,0.21875,Yes,0.0,,-0.0,False,False,False,True,False
ciD_final_to_baseD_final_rescue,ci_to_base_same_D,ci,base,106317,D,D,final,4,No,35.9375,35.71875,0.21875,Yes,36.0,35.75,0.25,Yes,0.03125,,-0.03125,False,False,False,True,False
ciD_final_to_baseD_final_rescue,ci_to_base_same_D,ci,base,106317,D,D,final,5,No,35.9375,35.71875,0.21875,Yes,35.96875,35.75,0.21875,Yes,0.0,,-0.0,False,False,False,True,False
ciD_final_to_baseD_final_rescue,ci_to_base_same_D,ci,base,106317,D,D,final,6,No,35.9375,35.71875,0.21875,Yes,36.0,35.78125,0.21875,Yes,0.0,,-0.0,False,False,False,True,False
