pair,donor_model,receiver_model,donor,receiver,scenario_id,experiment,direction,source_version,target_version,site,layer,n_positions_patched,source_expected,target_expected,expected_direction,original_yes_logit,original_no_logit,original_margin,original_decision,patched_yes_logit,patched_no_logit,patched_margin,patched_decision,effect,aligned_effect,flipped,patched_matches_source_answer,patched_matches_target_answer
base_to_ci,Qwen/Qwen2.5-7B-Instruct,huseyinatahaninan/Qwen2.5-7B-Instruct-CI,base,ci,105380,final_AC,C_to_A,C,A,final,8,1,No,Yes,-1,43.78125,29.65625,14.125,Yes,43.78125,29.640625,14.140625,Yes,0.015625,-0.015625,False,False,True
base_to_ci,Qwen/Qwen2.5-7B-Instruct,huseyinatahaninan/Qwen2.5-7B-Instruct-CI,base,ci,105380,final_AC,C_to_A,C,A,final,9,1,No,Yes,-1,43.78125,29.65625,14.125,Yes,43.75,29.484375,14.265625,Yes,0.140625,-0.140625,False,False,True
base_to_ci,Qwen/Qwen2.5-7B-Instruct,huseyinatahaninan/Qwen2.5-7B-Instruct-CI,base,ci,105380,final_AC,C_to_A,C,A,final,10,1,No,Yes,-1,43.78125,29.65625,14.125,Yes,43.75,29.46875,14.28125,Yes,0.15625,-0.15625,False,False,True
base_to_ci,Qwen/Qwen2.5-7B-Instruct,huseyinatahaninan/Qwen2.5-7B-Instruct-CI,base,ci,105380,final_AC,C_to_A,C,A,final,11,1,No,Yes,-1,43.78125,29.65625,14.125,Yes,43.75,29.46875,14.28125,Yes,0.15625,-0.15625,False,False,True
base_to_ci,Qwen/Qwen2.5-7B-Instruct,huseyinatahaninan/Qwen2.5-7B-Instruct-CI,base,ci,105380,final_AC,C_to_A,C,A,final,12,1,No,Yes,-1,43.78125,29.65625,14.125,Yes,43.75,29.453125,14.296875,Yes,0.171875,-0.171875,False,False,True
base_to_ci,Qwen/Qwen2.5-7B-Instruct,huseyinatahaninan/Qwen2.5-7B-Instruct-CI,base,ci,105380,final_AC,C_to_A,C,A,final,13,1,No,Yes,-1,43.78125,29.65625,14.125,Yes,43.6875,29.53125,14.15625,Yes,0.03125,-0.03125,False,False,True
base_to_ci,Qwen/Qwen2.5-7B-Instruct,huseyinatahaninan/Qwen2.5-7B-Instruct-CI,base,ci,105380,final_AC,C_to_A,C,A,final,14,1,No,Yes,-1,43.78125,29.65625,14.125,Yes,43.65625,29.625,14.03125,Yes,-0.09375,0.09375,False,False,True
base_to_ci,Qwen/Qwen2.5-7B-Instruct,huseyinatahaninan/Qwen2.5-7B-Instruct-CI,base,ci,105380,final_AC,C_to_A,C,A,final,15,1,No,Yes,-1,43.78125,29.65625,14.125,Yes,43.59375,29.6875,13.90625,Yes,-0.21875,0.21875,False,False,True
base_to_ci,Qwen/Qwen2.5-7B-Instruct,huseyinatahaninan/Qwen2.5-7B-Instruct-CI,base,ci,105380,final_AC,C_to_A,C,A,final,16,1,No,Yes,-1,43.78125,29.65625,14.125,Yes,43.5,29.796875,13.703125,Yes,-0.421875,0.421875,False,False,True
base_to_ci,Qwen/Qwen2.5-7B-Instruct,huseyinatahaninan/Qwen2.5-7B-Instruct-CI,base,ci,105380,final_AC,C_to_A,C,A,final,17,1,No,Yes,-1,43.78125,29.65625,14.125,Yes,43.1875,30.25,12.9375,Yes,-1.1875,1.1875,False,False,True
base_to_ci,Qwen/Qwen2.5-7B-Instruct,huseyinatahaninan/Qwen2.5-7B-Instruct-CI,base,ci,105380,final_AC,C_to_A,C,A,final,18,1,No,Yes,-1,43.78125,29.65625,14.125,Yes,40.21875,33.71875,6.5,Yes,-7.625,7.625,False,False,True
base_to_ci,Qwen/Qwen2.5-7B-Instruct,huseyinatahaninan/Qwen2.5-7B-Instruct-CI,base,ci,105380,final_AC,C_to_A,C,A,final,19,1,No,Yes,-1,43.78125,29.65625,14.125,Yes,39.0,34.53125,4.46875,Yes,-9.65625,9.65625,False,False,True
base_to_ci,Qwen/Qwen2.5-7B-Instruct,huseyinatahaninan/Qwen2.5-7B-Instruct-CI,base,ci,105380,final_AC,C_to_A,C,A,final,20,1,No,Yes,-1,43.78125,29.65625,14.125,Yes,36.53125,34.8125,1.71875,Yes,-12.40625,12.40625,False,False,True
base_to_ci,Qwen/Qwen2.5-7B-Instruct,huseyinatahaninan/Qwen2.5-7B-Instruct-CI,base,ci,105380,final_AC,C_to_A,C,A,final,21,1,No,Yes,-1,43.78125,29.65625,14.125,Yes,36.28125,34.59375,1.6875,Yes,-12.4375,12.4375,False,False,True
base_to_ci,Qwen/Qwen2.5-7B-Instruct,huseyinatahaninan/Qwen2.5-7B-Instruct-CI,base,ci,105380,final_AC,C_to_A,C,A,final,22,1,No,Yes,-1,43.78125,29.65625,14.125,Yes,36.21875,34.5625,1.65625,Yes,-12.46875,12.46875,False,False,True
base_to_ci,Qwen/Qwen2.5-7B-Instruct,huseyinatahaninan/Qwen2.5-7B-Instruct-CI,base,ci,105380,final_AC,C_to_A,C,A,final,23,1,No,Yes,-1,43.78125,29.65625,14.125,Yes,36.0625,34.625,1.4375,Yes,-12.6875,12.6875,False,False,True
base_to_ci,Qwen/Qwen2.5-7B-Instruct,huseyinatahaninan/Qwen2.5-7B-Instruct-CI,base,ci,105380,final_AC,C_to_A,C,A,final,24,1,No,Yes,-1,43.78125,29.65625,14.125,Yes,36.0,34.625,1.375,Yes,-12.75,12.75,False,False,True
base_to_ci,Qwen/Qwen2.5-7B-Instruct,huseyinatahaninan/Qwen2.5-7B-Instruct-CI,base,ci,105380,final_AC,C_to_A,C,A,final,25,1,No,Yes,-1,43.78125,29.65625,14.125,Yes,35.59375,34.625,0.96875,Yes,-13.15625,13.15625,False,False,True
base_to_ci,Qwen/Qwen2.5-7B-Instruct,huseyinatahaninan/Qwen2.5-7B-Instruct-CI,base,ci,105380,final_AC,C_to_A,C,A,final,26,1,No,Yes,-1,43.78125,29.65625,14.125,Yes,35.40625,34.6875,0.71875,Yes,-13.40625,13.40625,False,False,True
base_to_ci,Qwen/Qwen2.5-7B-Instruct,huseyinatahaninan/Qwen2.5-7B-Instruct-CI,base,ci,105380,final_AC,C_to_A,C,A,final,27,1,No,Yes,-1,43.78125,29.65625,14.125,Yes,31.546875,32.71875,-1.171875,No,-15.296875,15.296875,True,True,False
base_to_ci,Qwen/Qwen2.5-7B-Instruct,huseyinatahaninan/Qwen2.5-7B-Instruct-CI,base,ci,105396,final_AB,A_to_B,A,B,final,0,1,Yes,No,1,35.71875,36.625,-0.90625,No,35.71875,36.625,-0.90625,No,0.0,0.0,False,False,True
base_to_ci,Qwen/Qwen2.5-7B-Instruct,huseyinatahaninan/Qwen2.5-7B-Instruct-CI,base,ci,105396,final_AB,A_to_B,A,B,final,1,1,Yes,No,1,35.71875,36.625,-0.90625,No,35.6875,36.625,-0.9375,No,-0.03125,-0.03125,False,False,True
base_to_ci,Qwen/Qwen2.5-7B-Instruct,huseyinatahaninan/Qwen2.5-7B-Instruct-CI,base,ci,105396,final_AB,A_to_B,A,B,final,2,1,Yes,No,1,35.71875,36.625,-0.90625,No,35.6875,36.625,-0.9375,No,-0.03125,-0.03125,False,False,True
base_to_ci,Qwen/Qwen2.5-7B-Instruct,huseyinatahaninan/Qwen2.5-7B-Instruct-CI,base,ci,105396,final_AB,A_to_B,A,B,final,3,1,Yes,No,1,35.71875,36.625,-0.90625,No,35.6875,36.625,-0.9375,No,-0.03125,-0.03125,False,False,True
base_to_ci,Qwen/Qwen2.5-7B-Instruct,huseyinatahaninan/Qwen2.5-7B-Instruct-CI,base,ci,105396,final_AB,A_to_B,A,B,final,4,1,Yes,No,1,35.71875,36.625,-0.90625,No,35.6875,36.6875,-1.0,No,-0.09375,-0.09375,False,False,True
base_to_ci,Qwen/Qwen2.5-7B-Instruct,huseyinatahaninan/Qwen2.5-7B-Instruct-CI,base,ci,105396,final_AB,A_to_B,A,B,final,5,1,Yes,No,1,35.71875,36.625,-0.90625,No,35.6875,36.65625,-0.96875,No,-0.0625,-0.0625,False,False,True
base_to_ci,Qwen/Qwen2.5-7B-Instruct,huseyinatahaninan/Qwen2.5-7B-Instruct-CI,base,ci,105396,final_AB,A_to_B,A,B,final,6,1,Yes,No,1,35.71875,36.625,-0.90625,No,35.65625,36.65625,-1.0,No,-0.09375,-0.09375,False,False,True
base_to_ci,Qwen/Qwen2.5-7B-Instruct,huseyinatahaninan/Qwen2.5-7B-Instruct-CI,base,ci,105396,final_AB,A_to_B,A,B,final,7,1,Yes,No,1,35.71875,36.625,-0.90625,No,35.625,36.625,-1.0,No,-0.09375,-0.09375,False,False,True
base_to_ci,Qwen/Qwen2.5-7B-Instruct,huseyinatahaninan/Qwen2.5-7B-Instruct-CI,base,ci,105396,final_AB,A_to_B,A,B,final,8,1,Yes,No,1,35.71875,36.625,-0.90625,No,35.5625,36.5625,-1.0,No,-0.09375,-0.09375,False,False,True
base_to_ci,Qwen/Qwen2.5-7B-Instruct,huseyinatahaninan/Qwen2.5-7B-Instruct-CI,base,ci,105396,final_AB,A_to_B,A,B,final,9,1,Yes,No,1,35.71875,36.625,-0.90625,No,35.46875,36.53125,-1.0625,No,-0.15625,-0.15625,False,False,True
base_to_ci,Qwen/Qwen2.5-7B-Instruct,huseyinatahaninan/Qwen2.5-7B-Instruct-CI,base,ci,105396,final_AB,A_to_B,A,B,final,10,1,Yes,No,1,35.71875,36.625,-0.90625,No,35.46875,36.5,-1.03125,No,-0.125,-0.125,False,False,True
base_to_ci,Qwen/Qwen2.5-7B-Instruct,huseyinatahaninan/Qwen2.5-7B-Instruct-CI,base,ci,105396,final_AB,A_to_B,A,B,final,11,1,Yes,No,1,35.71875,36.625,-0.90625,No,35.46875,36.46875,-1.0,No,-0.09375,-0.09375,False,False,True
base_to_ci,Qwen/Qwen2.5-7B-Instruct,huseyinatahaninan/Qwen2.5-7B-Instruct-CI,base,ci,105396,final_AB,A_to_B,A,B,final,12,1,Yes,No,1,35.71875,36.625,-0.90625,No,35.46875,36.5,-1.03125,No,-0.125,-0.125,False,False,True
base_to_ci,Qwen/Qwen2.5-7B-Instruct,huseyinatahaninan/Qwen2.5-7B-Instruct-CI,base,ci,105396,final_AB,A_to_B,A,B,final,13,1,Yes,No,1,35.71875,36.625,-0.90625,No,35.40625,36.46875,-1.0625,No,-0.15625,-0.15625,False,False,True
base_to_ci,Qwen/Qwen2.5-7B-Instruct,huseyinatahaninan/Qwen2.5-7B-Instruct-CI,base,ci,105396,final_AB,A_to_B,A,B,final,14,1,Yes,No,1,35.71875,36.625,-0.90625,No,35.375,36.4375,-1.0625,No,-0.15625,-0.15625,False,False,True
base_to_ci,Qwen/Qwen2.5-7B-Instruct,huseyinatahaninan/Qwen2.5-7B-Instruct-CI,base,ci,105396,final_AB,A_to_B,A,B,final,15,1,Yes,No,1,35.71875,36.625,-0.90625,No,35.46875,36.40625,-0.9375,No,-0.03125,-0.03125,False,False,True
base_to_ci,Qwen/Qwen2.5-7B-Instruct,huseyinatahaninan/Qwen2.5-7B-Instruct-CI,base,ci,105396,final_AB,A_to_B,A,B,final,16,1,Yes,No,1,35.71875,36.625,-0.90625,No,35.625,36.34375,-0.71875,No,0.1875,0.1875,False,False,True
base_to_ci,Qwen/Qwen2.5-7B-Instruct,huseyinatahaninan/Qwen2.5-7B-Instruct-CI,base,ci,105396,final_AB,A_to_B,A,B,final,17,1,Yes,No,1,35.71875,36.625,-0.90625,No,36.03125,36.1875,-0.15625,No,0.75,0.75,False,False,True
base_to_ci,Qwen/Qwen2.5-7B-Instruct,huseyinatahaninan/Qwen2.5-7B-Instruct-CI,base,ci,105396,final_AB,A_to_B,A,B,final,18,1,Yes,No,1,35.71875,36.625,-0.90625,No,42.1875,35.125,7.0625,Yes,7.96875,7.96875,True,True,False
base_to_ci,Qwen/Qwen2.5-7B-Instruct,huseyinatahaninan/Qwen2.5-7B-Instruct-CI,base,ci,105396,final_AB,A_to_B,A,B,final,19,1,Yes,No,1,35.71875,36.625,-0.90625,No,42.625,34.09375,8.53125,Yes,9.4375,9.4375,True,True,False
base_to_ci,Qwen/Qwen2.5-7B-Instruct,huseyinatahaninan/Qwen2.5-7B-Instruct-CI,base,ci,105396,final_AB,A_to_B,A,B,final,20,1,Yes,No,1,35.71875,36.625,-0.90625,No,43.4375,31.953125,11.484375,Yes,12.390625,12.390625,True,True,False
base_to_ci,Qwen/Qwen2.5-7B-Instruct,huseyinatahaninan/Qwen2.5-7B-Instruct-CI,base,ci,105396,final_AB,A_to_B,A,B,final,21,1,Yes,No,1,35.71875,36.625,-0.90625,No,43.59375,31.875,11.71875,Yes,12.625,12.625,True,True,False
base_to_ci,Qwen/Qwen2.5-7B-Instruct,huseyinatahaninan/Qwen2.5-7B-Instruct-CI,base,ci,105396,final_AB,A_to_B,A,B,final,22,1,Yes,No,1,35.71875,36.625,-0.90625,No,43.5625,31.875,11.6875,Yes,12.59375,12.59375,True,True,False
base_to_ci,Qwen/Qwen2.5-7B-Instruct,huseyinatahaninan/Qwen2.5-7B-Instruct-CI,base,ci,105396,final_AB,A_to_B,A,B,final,23,1,Yes,No,1,35.71875,36.625,-0.90625,No,43.5625,31.609375,11.953125,Yes,12.859375,12.859375,True,True,False
base_to_ci,Qwen/Qwen2.5-7B-Instruct,huseyinatahaninan/Qwen2.5-7B-Instruct-CI,base,ci,105396,final_AB,A_to_B,A,B,final,24,1,Yes,No,1,35.71875,36.625,-0.90625,No,43.59375,31.546875,12.046875,Yes,12.953125,12.953125,True,True,False
base_to_ci,Qwen/Qwen2.5-7B-Instruct,huseyinatahaninan/Qwen2.5-7B-Instruct-CI,base,ci,105396,final_AB,A_to_B,A,B,final,25,1,Yes,No,1,35.71875,36.625,-0.90625,No,44.0,31.421875,12.578125,Yes,13.484375,13.484375,True,True,False
base_to_ci,Qwen/Qwen2.5-7B-Instruct,huseyinatahaninan/Qwen2.5-7B-Instruct-CI,base,ci,105396,final_AB,A_to_B,A,B,final,26,1,Yes,No,1,35.71875,36.625,-0.90625,No,44.0625,31.28125,12.78125,Yes,13.6875,13.6875,True,True,False
base_to_ci,Qwen/Qwen2.5-7B-Instruct,huseyinatahaninan/Qwen2.5-7B-Instruct-CI,base,ci,105396,final_AB,A_to_B,A,B,final,27,1,Yes,No,1,35.71875,36.625,-0.90625,No,37.09375,28.21875,8.875,Yes,9.78125,9.78125,True,True,False
base_to_ci,Qwen/Qwen2.5-7B-Instruct,huseyinatahaninan/Qwen2.5-7B-Instruct-CI,base,ci,105396,final_AB,B_to_A,B,A,final,0,1,No,Yes,-1,44.125,31.453125,12.671875,Yes,44.125,31.453125,12.671875,Yes,0.0,-0.0,False,False,True
base_to_ci,Qwen/Qwen2.5-7B-Instruct,huseyinatahaninan/Qwen2.5-7B-Instruct-CI,base,ci,105396,final_AB,B_to_A,B,A,final,1,1,No,Yes,-1,44.125,31.453125,12.671875,Yes,44.125,31.484375,12.640625,Yes,-0.03125,0.03125,False,False,True
base_to_ci,Qwen/Qwen2.5-7B-Instruct,huseyinatahaninan/Qwen2.5-7B-Instruct-CI,base,ci,105396,final_AB,B_to_A,B,A,final,2,1,No,Yes,-1,44.125,31.453125,12.671875,Yes,44.125,31.5,12.625,Yes,-0.046875,0.046875,False,False,True
base_to_ci,Qwen/Qwen2.5-7B-Instruct,huseyinatahaninan/Qwen2.5-7B-Instruct-CI,base,ci,105396,final_AB,B_to_A,B,A,final,3,1,No,Yes,-1,44.125,31.453125,12.671875,Yes,44.125,31.515625,12.609375,Yes,-0.0625,0.0625,False,False,True
base_to_ci,Qwen/Qwen2.5-7B-Instruct,huseyinatahaninan/Qwen2.5-7B-Instruct-CI,base,ci,105396,final_AB,B_to_A,B,A,final,4,1,No,Yes,-1,44.125,31.453125,12.671875,Yes,44.125,31.515625,12.609375,Yes,-0.0625,0.0625,False,False,True
base_to_ci,Qwen/Qwen2.5-7B-Instruct,huseyinatahaninan/Qwen2.5-7B-Instruct-CI,base,ci,105396,final_AB,B_to_A,B,A,final,5,1,No,Yes,-1,44.125,31.453125,12.671875,Yes,44.15625,31.578125,12.578125,Yes,-0.09375,0.09375,False,False,True
base_to_ci,Qwen/Qwen2.5-7B-Instruct,huseyinatahaninan/Qwen2.5-7B-Instruct-CI,base,ci,105396,final_AB,B_to_A,B,A,final,6,1,No,Yes,-1,44.125,31.453125,12.671875,Yes,44.125,31.5625,12.5625,Yes,-0.109375,0.109375,False,False,True
base_to_ci,Qwen/Qwen2.5-7B-Instruct,huseyinatahaninan/Qwen2.5-7B-Instruct-CI,base,ci,105396,final_AB,B_to_A,B,A,final,7,1,No,Yes,-1,44.125,31.453125,12.671875,Yes,44.125,31.546875,12.578125,Yes,-0.09375,0.09375,False,False,True
base_to_ci,Qwen/Qwen2.5-7B-Instruct,huseyinatahaninan/Qwen2.5-7B-Instruct-CI,base,ci,105396,final_AB,B_to_A,B,A,final,8,1,No,Yes,-1,44.125,31.453125,12.671875,Yes,44.15625,31.5,12.65625,Yes,-0.015625,0.015625,False,False,True
base_to_ci,Qwen/Qwen2.5-7B-Instruct,huseyinatahaninan/Qwen2.5-7B-Instruct-CI,base,ci,105396,final_AB,B_to_A,B,A,final,9,1,No,Yes,-1,44.125,31.453125,12.671875,Yes,44.09375,31.375,12.71875,Yes,0.046875,-0.046875,False,False,True
base_to_ci,Qwen/Qwen2.5-7B-Instruct,huseyinatahaninan/Qwen2.5-7B-Instruct-CI,base,ci,105396,final_AB,B_to_A,B,A,final,10,1,No,Yes,-1,44.125,31.453125,12.671875,Yes,44.09375,31.375,12.71875,Yes,0.046875,-0.046875,False,False,True
base_to_ci,Qwen/Qwen2.5-7B-Instruct,huseyinatahaninan/Qwen2.5-7B-Instruct-CI,base,ci,105396,final_AB,B_to_A,B,A,final,11,1,No,Yes,-1,44.125,31.453125,12.671875,Yes,44.09375,31.375,12.71875,Yes,0.046875,-0.046875,False,False,True
base_to_ci,Qwen/Qwen2.5-7B-Instruct,huseyinatahaninan/Qwen2.5-7B-Instruct-CI,base,ci,105396,final_AB,B_to_A,B,A,final,12,1,No,Yes,-1,44.125,31.453125,12.671875,Yes,44.09375,31.34375,12.75,Yes,0.078125,-0.078125,False,False,True
base_to_ci,Qwen/Qwen2.5-7B-Instruct,huseyinatahaninan/Qwen2.5-7B-Instruct-CI,base,ci,105396,final_AB,B_to_A,B,A,final,13,1,No,Yes,-1,44.125,31.453125,12.671875,Yes,44.03125,31.40625,12.625,Yes,-0.046875,0.046875,False,False,True
base_to_ci,Qwen/Qwen2.5-7B-Instruct,huseyinatahaninan/Qwen2.5-7B-Instruct-CI,base,ci,105396,final_AB,B_to_A,B,A,final,14,1,No,Yes,-1,44.125,31.453125,12.671875,Yes,43.96875,31.5,12.46875,Yes,-0.203125,0.203125,False,False,True
base_to_ci,Qwen/Qwen2.5-7B-Instruct,huseyinatahaninan/Qwen2.5-7B-Instruct-CI,base,ci,105396,final_AB,B_to_A,B,A,final,15,1,No,Yes,-1,44.125,31.453125,12.671875,Yes,43.90625,31.609375,12.296875,Yes,-0.375,0.375,False,False,True
base_to_ci,Qwen/Qwen2.5-7B-Instruct,huseyinatahaninan/Qwen2.5-7B-Instruct-CI,base,ci,105396,final_AB,B_to_A,B,A,final,16,1,No,Yes,-1,44.125,31.453125,12.671875,Yes,43.8125,31.65625,12.15625,Yes,-0.515625,0.515625,False,False,True
base_to_ci,Qwen/Qwen2.5-7B-Instruct,huseyinatahaninan/Qwen2.5-7B-Instruct-CI,base,ci,105396,final_AB,B_to_A,B,A,final,17,1,No,Yes,-1,44.125,31.453125,12.671875,Yes,43.78125,32.0,11.78125,Yes,-0.890625,0.890625,False,False,True
base_to_ci,Qwen/Qwen2.5-7B-Instruct,huseyinatahaninan/Qwen2.5-7B-Instruct-CI,base,ci,105396,final_AB,B_to_A,B,A,final,18,1,No,Yes,-1,44.125,31.453125,12.671875,Yes,40.3125,35.59375,4.71875,Yes,-7.953125,7.953125,False,False,True
base_to_ci,Qwen/Qwen2.5-7B-Instruct,huseyinatahaninan/Qwen2.5-7B-Instruct-CI,base,ci,105396,final_AB,B_to_A,B,A,final,19,1,No,Yes,-1,44.125,31.453125,12.671875,Yes,39.21875,36.03125,3.1875,Yes,-9.484375,9.484375,False,False,True
base_to_ci,Qwen/Qwen2.5-7B-Instruct,huseyinatahaninan/Qwen2.5-7B-Instruct-CI,base,ci,105396,final_AB,B_to_A,B,A,final,20,1,No,Yes,-1,44.125,31.453125,12.671875,Yes,37.21875,35.96875,1.25,Yes,-11.421875,11.421875,False,False,True
base_to_ci,Qwen/Qwen2.5-7B-Instruct,huseyinatahaninan/Qwen2.5-7B-Instruct-CI,base,ci,105396,final_AB,B_to_A,B,A,final,21,1,No,Yes,-1,44.125,31.453125,12.671875,Yes,36.9375,35.78125,1.15625,Yes,-11.515625,11.515625,False,False,True
base_to_ci,Qwen/Qwen2.5-7B-Instruct,huseyinatahaninan/Qwen2.5-7B-Instruct-CI,base,ci,105396,final_AB,B_to_A,B,A,final,22,1,No,Yes,-1,44.125,31.453125,12.671875,Yes,36.90625,35.78125,1.125,Yes,-11.546875,11.546875,False,False,True
base_to_ci,Qwen/Qwen2.5-7B-Instruct,huseyinatahaninan/Qwen2.5-7B-Instruct-CI,base,ci,105396,final_AB,B_to_A,B,A,final,23,1,No,Yes,-1,44.125,31.453125,12.671875,Yes,36.84375,35.8125,1.03125,Yes,-11.640625,11.640625,False,False,True
base_to_ci,Qwen/Qwen2.5-7B-Instruct,huseyinatahaninan/Qwen2.5-7B-Instruct-CI,base,ci,105396,final_AB,B_to_A,B,A,final,24,1,No,Yes,-1,44.125,31.453125,12.671875,Yes,36.75,35.78125,0.96875,Yes,-11.703125,11.703125,False,False,True
base_to_ci,Qwen/Qwen2.5-7B-Instruct,huseyinatahaninan/Qwen2.5-7B-Instruct-CI,base,ci,105396,final_AB,B_to_A,B,A,final,25,1,No,Yes,-1,44.125,31.453125,12.671875,Yes,36.34375,35.65625,0.6875,Yes,-11.984375,11.984375,False,False,True
base_to_ci,Qwen/Qwen2.5-7B-Instruct,huseyinatahaninan/Qwen2.5-7B-Instruct-CI,base,ci,105396,final_AB,B_to_A,B,A,final,26,1,No,Yes,-1,44.125,31.453125,12.671875,Yes,36.21875,35.75,0.46875,Yes,-12.203125,12.203125,False,False,True
base_to_ci,Qwen/Qwen2.5-7B-Instruct,huseyinatahaninan/Qwen2.5-7B-Instruct-CI,base,ci,105396,final_AB,B_to_A,B,A,final,27,1,No,Yes,-1,44.125,31.453125,12.671875,Yes,31.921875,33.34375,-1.421875,No,-14.09375,14.09375,True,True,False
base_to_ci,Qwen/Qwen2.5-7B-Instruct,huseyinatahaninan/Qwen2.5-7B-Instruct-CI,base,ci,105396,recipient_span_AB,A_to_B,A,B,recipient_span,0,1,Yes,No,1,35.71875,36.625,-0.90625,No,44.15625,31.4375,12.71875,Yes,13.625,13.625,True,True,False
base_to_ci,Qwen/Qwen2.5-7B-Instruct,huseyinatahaninan/Qwen2.5-7B-Instruct-CI,base,ci,105396,recipient_span_AB,A_to_B,A,B,recipient_span,1,1,Yes,No,1,35.71875,36.625,-0.90625,No,44.125,31.46875,12.65625,Yes,13.5625,13.5625,True,True,False
base_to_ci,Qwen/Qwen2.5-7B-Instruct,huseyinatahaninan/Qwen2.5-7B-Instruct-CI,base,ci,105396,recipient_span_AB,A_to_B,A,B,recipient_span,2,1,Yes,No,1,35.71875,36.625,-0.90625,No,44.15625,31.484375,12.671875,Yes,13.578125,13.578125,True,True,False
base_to_ci,Qwen/Qwen2.5-7B-Instruct,huseyinatahaninan/Qwen2.5-7B-Instruct-CI,base,ci,105396,recipient_span_AB,A_to_B,A,B,recipient_span,3,1,Yes,No,1,35.71875,36.625,-0.90625,No,44.15625,31.421875,12.734375,Yes,13.640625,13.640625,True,True,False
base_to_ci,Qwen/Qwen2.5-7B-Instruct,huseyinatahaninan/Qwen2.5-7B-Instruct-CI,base,ci,105396,recipient_span_AB,A_to_B,A,B,recipient_span,4,1,Yes,No,1,35.71875,36.625,-0.90625,No,44.1875,31.453125,12.734375,Yes,13.640625,13.640625,True,True,False
base_to_ci,Qwen/Qwen2.5-7B-Instruct,huseyinatahaninan/Qwen2.5-7B-Instruct-CI,base,ci,105396,recipient_span_AB,A_to_B,A,B,recipient_span,5,1,Yes,No,1,35.71875,36.625,-0.90625,No,44.125,31.484375,12.640625,Yes,13.546875,13.546875,True,True,False
base_to_ci,Qwen/Qwen2.5-7B-Instruct,huseyinatahaninan/Qwen2.5-7B-Instruct-CI,base,ci,105396,recipient_span_AB,A_to_B,A,B,recipient_span,6,1,Yes,No,1,35.71875,36.625,-0.90625,No,44.1875,31.46875,12.71875,Yes,13.625,13.625,True,True,False
base_to_ci,Qwen/Qwen2.5-7B-Instruct,huseyinatahaninan/Qwen2.5-7B-Instruct-CI,base,ci,105396,recipient_span_AB,A_to_B,A,B,recipient_span,7,1,Yes,No,1,35.71875,36.625,-0.90625,No,44.28125,31.53125,12.75,Yes,13.65625,13.65625,True,True,False
base_to_ci,Qwen/Qwen2.5-7B-Instruct,huseyinatahaninan/Qwen2.5-7B-Instruct-CI,base,ci,105396,recipient_span_AB,A_to_B,A,B,recipient_span,8,1,Yes,No,1,35.71875,36.625,-0.90625,No,44.3125,31.34375,12.96875,Yes,13.875,13.875,True,True,False
base_to_ci,Qwen/Qwen2.5-7B-Instruct,huseyinatahaninan/Qwen2.5-7B-Instruct-CI,base,ci,105396,recipient_span_AB,A_to_B,A,B,recipient_span,9,1,Yes,No,1,35.71875,36.625,-0.90625,No,44.03125,31.65625,12.375,Yes,13.28125,13.28125,True,True,False
base_to_ci,Qwen/Qwen2.5-7B-Instruct,huseyinatahaninan/Qwen2.5-7B-Instruct-CI,base,ci,105396,recipient_span_AB,A_to_B,A,B,recipient_span,10,1,Yes,No,1,35.71875,36.625,-0.90625,No,43.96875,31.671875,12.296875,Yes,13.203125,13.203125,True,True,False
base_to_ci,Qwen/Qwen2.5-7B-Instruct,huseyinatahaninan/Qwen2.5-7B-Instruct-CI,base,ci,105396,recipient_span_AB,A_to_B,A,B,recipient_span,11,1,Yes,No,1,35.71875,36.625,-0.90625,No,43.46875,32.125,11.34375,Yes,12.25,12.25,True,True,False
base_to_ci,Qwen/Qwen2.5-7B-Instruct,huseyinatahaninan/Qwen2.5-7B-Instruct-CI,base,ci,105396,recipient_span_AB,A_to_B,A,B,recipient_span,12,1,Yes,No,1,35.71875,36.625,-0.90625,No,42.0,33.1875,8.8125,Yes,9.71875,9.71875,True,True,False
base_to_ci,Qwen/Qwen2.5-7B-Instruct,huseyinatahaninan/Qwen2.5-7B-Instruct-CI,base,ci,105396,recipient_span_AB,A_to_B,A,B,recipient_span,13,1,Yes,No,1,35.71875,36.625,-0.90625,No,40.53125,33.59375,6.9375,Yes,7.84375,7.84375,True,True,False
base_to_ci,Qwen/Qwen2.5-7B-Instruct,huseyinatahaninan/Qwen2.5-7B-Instruct-CI,base,ci,105396,recipient_span_AB,A_to_B,A,B,recipient_span,14,1,Yes,No,1,35.71875,36.625,-0.90625,No,40.09375,34.125,5.96875,Yes,6.875,6.875,True,True,False
base_to_ci,Qwen/Qwen2.5-7B-Instruct,huseyinatahaninan/Qwen2.5-7B-Instruct-CI,base,ci,105396,recipient_span_AB,A_to_B,A,B,recipient_span,15,1,Yes,No,1,35.71875,36.625,-0.90625,No,37.53125,35.40625,2.125,Yes,3.03125,3.03125,True,True,False
base_to_ci,Qwen/Qwen2.5-7B-Instruct,huseyinatahaninan/Qwen2.5-7B-Instruct-CI,base,ci,105396,recipient_span_AB,A_to_B,A,B,recipient_span,16,1,Yes,No,1,35.71875,36.625,-0.90625,No,36.28125,36.03125,0.25,Yes,1.15625,1.15625,True,True,False
