model,model_short,scenario_id,experiment,patch_family,is_control,layer,source_version,target_version,source_expected,target_expected,expected_direction,source_sites,target_sites,n_patched_tokens,source_margin,target_original_margin,patched_margin,patch_effect,aligned_effect,source_decision,target_original_decision,patched_decision,source_yes_logit,source_no_logit,target_original_yes_logit,target_original_no_logit,patched_yes_logit,patched_no_logit,source_prompt_len,target_prompt_len
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,106802,recipient_last_AB_B_to_A,recipient_last_AB,False,22,B,A,No,Yes,-1,recipient_last,recipient_last,1,-0.03125,10.34375,10.3125,-0.03125,0.03125,No,Yes,Yes,35.75,35.78125,42.90625,32.5625,42.875,32.5625,78,78
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,106802,recipient_last_AB_B_to_A,recipient_last_AB,False,23,B,A,No,Yes,-1,recipient_last,recipient_last,1,-0.03125,10.34375,10.3125,-0.03125,0.03125,No,Yes,Yes,35.75,35.78125,42.90625,32.5625,42.875,32.5625,78,78
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,106802,recipient_last_AB_B_to_A,recipient_last_AB,False,24,B,A,No,Yes,-1,recipient_last,recipient_last,1,-0.03125,10.34375,10.3125,-0.03125,0.03125,No,Yes,Yes,35.75,35.78125,42.90625,32.5625,42.875,32.5625,78,78
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,106802,recipient_last_AB_B_to_A,recipient_last_AB,False,25,B,A,No,Yes,-1,recipient_last,recipient_last,1,-0.03125,10.34375,10.3125,-0.03125,0.03125,No,Yes,Yes,35.75,35.78125,42.90625,32.5625,42.875,32.5625,78,78
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,106802,recipient_last_AB_B_to_A,recipient_last_AB,False,26,B,A,No,Yes,-1,recipient_last,recipient_last,1,-0.03125,10.34375,10.3125,-0.03125,0.03125,No,Yes,Yes,35.75,35.78125,42.90625,32.5625,42.875,32.5625,78,78
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,106802,recipient_last_AB_B_to_A,recipient_last_AB,False,27,B,A,No,Yes,-1,recipient_last,recipient_last,1,-0.03125,10.34375,10.34375,0.0,-0.0,No,Yes,Yes,35.75,35.78125,42.90625,32.5625,42.90625,32.5625,78,78
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,106819,final_AB_A_to_B,final_AB,False,0,A,B,Yes,No,1,final,final,1,2.0,-0.125,-0.09375,0.03125,0.03125,Yes,No,No,37.5625,35.5625,36.40625,36.53125,36.40625,36.5,79,79
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,106819,final_AB_A_to_B,final_AB,False,1,A,B,Yes,No,1,final,final,1,2.0,-0.125,-0.125,0.0,0.0,Yes,No,No,37.5625,35.5625,36.40625,36.53125,36.375,36.5,79,79
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,106819,final_AB_A_to_B,final_AB,False,2,A,B,Yes,No,1,final,final,1,2.0,-0.125,-0.125,0.0,0.0,Yes,No,No,37.5625,35.5625,36.40625,36.53125,36.375,36.5,79,79
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,106819,final_AB_A_to_B,final_AB,False,3,A,B,Yes,No,1,final,final,1,2.0,-0.125,-0.125,0.0,0.0,Yes,No,No,37.5625,35.5625,36.40625,36.53125,36.375,36.5,79,79
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,106819,final_AB_A_to_B,final_AB,False,4,A,B,Yes,No,1,final,final,1,2.0,-0.125,-0.09375,0.03125,0.03125,Yes,No,No,37.5625,35.5625,36.40625,36.53125,36.40625,36.5,79,79
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,106819,final_AB_A_to_B,final_AB,False,5,A,B,Yes,No,1,final,final,1,2.0,-0.125,-0.09375,0.03125,0.03125,Yes,No,No,37.5625,35.5625,36.40625,36.53125,36.40625,36.5,79,79
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,106819,final_AB_A_to_B,final_AB,False,6,A,B,Yes,No,1,final,final,1,2.0,-0.125,-0.09375,0.03125,0.03125,Yes,No,No,37.5625,35.5625,36.40625,36.53125,36.40625,36.5,79,79
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,106819,final_AB_A_to_B,final_AB,False,7,A,B,Yes,No,1,final,final,1,2.0,-0.125,-0.09375,0.03125,0.03125,Yes,No,No,37.5625,35.5625,36.40625,36.53125,36.40625,36.5,79,79
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,106819,final_AB_A_to_B,final_AB,False,8,A,B,Yes,No,1,final,final,1,2.0,-0.125,-0.15625,-0.03125,-0.03125,Yes,No,No,37.5625,35.5625,36.40625,36.53125,36.375,36.53125,79,79
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,106819,final_AB_A_to_B,final_AB,False,9,A,B,Yes,No,1,final,final,1,2.0,-0.125,-0.15625,-0.03125,-0.03125,Yes,No,No,37.5625,35.5625,36.40625,36.53125,36.375,36.53125,79,79
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,106819,final_AB_A_to_B,final_AB,False,10,A,B,Yes,No,1,final,final,1,2.0,-0.125,-0.125,0.0,0.0,Yes,No,No,37.5625,35.5625,36.40625,36.53125,36.40625,36.53125,79,79
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,106819,final_AB_A_to_B,final_AB,False,11,A,B,Yes,No,1,final,final,1,2.0,-0.125,-0.15625,-0.03125,-0.03125,Yes,No,No,37.5625,35.5625,36.40625,36.53125,36.375,36.53125,79,79
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,106819,final_AB_A_to_B,final_AB,False,12,A,B,Yes,No,1,final,final,1,2.0,-0.125,-0.125,0.0,0.0,Yes,No,No,37.5625,35.5625,36.40625,36.53125,36.4375,36.5625,79,79
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,106819,final_AB_A_to_B,final_AB,False,13,A,B,Yes,No,1,final,final,1,2.0,-0.125,-0.125,0.0,0.0,Yes,No,No,37.5625,35.5625,36.40625,36.53125,36.4375,36.5625,79,79
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,106819,final_AB_A_to_B,final_AB,False,14,A,B,Yes,No,1,final,final,1,2.0,-0.125,-0.09375,0.03125,0.03125,Yes,No,No,37.5625,35.5625,36.40625,36.53125,36.46875,36.5625,79,79
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,106819,final_AB_A_to_B,final_AB,False,15,A,B,Yes,No,1,final,final,1,2.0,-0.125,-0.0625,0.0625,0.0625,Yes,No,No,37.5625,35.5625,36.40625,36.53125,36.53125,36.59375,79,79
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,106819,final_AB_A_to_B,final_AB,False,16,A,B,Yes,No,1,final,final,1,2.0,-0.125,0.0,0.125,0.125,Yes,No,No,37.5625,35.5625,36.40625,36.53125,36.625,36.625,79,79
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,106819,final_AB_A_to_B,final_AB,False,17,A,B,Yes,No,1,final,final,1,2.0,-0.125,-0.125,0.0,0.0,Yes,No,No,37.5625,35.5625,36.40625,36.53125,36.59375,36.71875,79,79
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,106819,final_AB_A_to_B,final_AB,False,18,A,B,Yes,No,1,final,final,1,2.0,-0.125,1.03125,1.15625,1.15625,Yes,No,Yes,37.5625,35.5625,36.40625,36.53125,36.84375,35.8125,79,79
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,106819,final_AB_A_to_B,final_AB,False,19,A,B,Yes,No,1,final,final,1,2.0,-0.125,1.40625,1.53125,1.53125,Yes,No,Yes,37.5625,35.5625,36.40625,36.53125,37.125,35.71875,79,79
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,106819,final_AB_A_to_B,final_AB,False,20,A,B,Yes,No,1,final,final,1,2.0,-0.125,1.75,1.875,1.875,Yes,No,Yes,37.5625,35.5625,36.40625,36.53125,37.3125,35.5625,79,79
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,106819,final_AB_A_to_B,final_AB,False,21,A,B,Yes,No,1,final,final,1,2.0,-0.125,1.8125,1.9375,1.9375,Yes,No,Yes,37.5625,35.5625,36.40625,36.53125,37.4375,35.625,79,79
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,106819,final_AB_A_to_B,final_AB,False,22,A,B,Yes,No,1,final,final,1,2.0,-0.125,1.84375,1.96875,1.96875,Yes,No,Yes,37.5625,35.5625,36.40625,36.53125,37.46875,35.625,79,79
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,106819,final_AB_A_to_B,final_AB,False,23,A,B,Yes,No,1,final,final,1,2.0,-0.125,1.84375,1.96875,1.96875,Yes,No,Yes,37.5625,35.5625,36.40625,36.53125,37.46875,35.625,79,79
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,106819,final_AB_A_to_B,final_AB,False,24,A,B,Yes,No,1,final,final,1,2.0,-0.125,1.84375,1.96875,1.96875,Yes,No,Yes,37.5625,35.5625,36.40625,36.53125,37.46875,35.625,79,79
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,106819,final_AB_A_to_B,final_AB,False,25,A,B,Yes,No,1,final,final,1,2.0,-0.125,1.90625,2.03125,2.03125,Yes,No,Yes,37.5625,35.5625,36.40625,36.53125,37.53125,35.625,79,79
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,106819,final_AB_A_to_B,final_AB,False,26,A,B,Yes,No,1,final,final,1,2.0,-0.125,1.96875,2.09375,2.09375,Yes,No,Yes,37.5625,35.5625,36.40625,36.53125,37.5625,35.59375,79,79
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,106819,final_AB_A_to_B,final_AB,False,27,A,B,Yes,No,1,final,final,1,2.0,-0.125,0.09375,0.21875,0.21875,Yes,No,Yes,37.5625,35.5625,36.40625,36.53125,32.8125,32.71875,79,79
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,106819,final_AB_B_to_A,final_AB,False,0,B,A,No,Yes,-1,final,final,1,-0.125,2.0,2.0,0.0,-0.0,No,Yes,Yes,36.40625,36.53125,37.5625,35.5625,37.5625,35.5625,79,79
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,106819,final_AB_B_to_A,final_AB,False,1,B,A,No,Yes,-1,final,final,1,-0.125,2.0,2.03125,0.03125,-0.03125,No,Yes,Yes,36.40625,36.53125,37.5625,35.5625,37.59375,35.5625,79,79
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,106819,final_AB_B_to_A,final_AB,False,2,B,A,No,Yes,-1,final,final,1,-0.125,2.0,2.03125,0.03125,-0.03125,No,Yes,Yes,36.40625,36.53125,37.5625,35.5625,37.59375,35.5625,79,79
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,106819,final_AB_B_to_A,final_AB,False,3,B,A,No,Yes,-1,final,final,1,-0.125,2.0,2.03125,0.03125,-0.03125,No,Yes,Yes,36.40625,36.53125,37.5625,35.5625,37.59375,35.5625,79,79
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,106819,final_AB_B_to_A,final_AB,False,4,B,A,No,Yes,-1,final,final,1,-0.125,2.0,2.03125,0.03125,-0.03125,No,Yes,Yes,36.40625,36.53125,37.5625,35.5625,37.59375,35.5625,79,79
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,106819,final_AB_B_to_A,final_AB,False,5,B,A,No,Yes,-1,final,final,1,-0.125,2.0,2.03125,0.03125,-0.03125,No,Yes,Yes,36.40625,36.53125,37.5625,35.5625,37.59375,35.5625,79,79
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,106819,final_AB_B_to_A,final_AB,False,6,B,A,No,Yes,-1,final,final,1,-0.125,2.0,2.03125,0.03125,-0.03125,No,Yes,Yes,36.40625,36.53125,37.5625,35.5625,37.59375,35.5625,79,79
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,106819,final_AB_B_to_A,final_AB,False,7,B,A,No,Yes,-1,final,final,1,-0.125,2.0,2.03125,0.03125,-0.03125,No,Yes,Yes,36.40625,36.53125,37.5625,35.5625,37.59375,35.5625,79,79
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,106819,final_AB_B_to_A,final_AB,False,8,B,A,No,Yes,-1,final,final,1,-0.125,2.0,2.03125,0.03125,-0.03125,No,Yes,Yes,36.40625,36.53125,37.5625,35.5625,37.59375,35.5625,79,79
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,106819,final_AB_B_to_A,final_AB,False,9,B,A,No,Yes,-1,final,final,1,-0.125,2.0,2.09375,0.09375,-0.09375,No,Yes,Yes,36.40625,36.53125,37.5625,35.5625,37.625,35.53125,79,79
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,106819,final_AB_B_to_A,final_AB,False,10,B,A,No,Yes,-1,final,final,1,-0.125,2.0,2.0625,0.0625,-0.0625,No,Yes,Yes,36.40625,36.53125,37.5625,35.5625,37.59375,35.53125,79,79
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,106819,final_AB_B_to_A,final_AB,False,11,B,A,No,Yes,-1,final,final,1,-0.125,2.0,2.0625,0.0625,-0.0625,No,Yes,Yes,36.40625,36.53125,37.5625,35.5625,37.59375,35.53125,79,79
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,106819,final_AB_B_to_A,final_AB,False,12,B,A,No,Yes,-1,final,final,1,-0.125,2.0,2.03125,0.03125,-0.03125,No,Yes,Yes,36.40625,36.53125,37.5625,35.5625,37.5625,35.53125,79,79
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,106819,final_AB_B_to_A,final_AB,False,13,B,A,No,Yes,-1,final,final,1,-0.125,2.0,2.03125,0.03125,-0.03125,No,Yes,Yes,36.40625,36.53125,37.5625,35.5625,37.5625,35.53125,79,79
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,106819,final_AB_B_to_A,final_AB,False,14,B,A,No,Yes,-1,final,final,1,-0.125,2.0,2.0,0.0,-0.0,No,Yes,Yes,36.40625,36.53125,37.5625,35.5625,37.53125,35.53125,79,79
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,106819,final_AB_B_to_A,final_AB,False,15,B,A,No,Yes,-1,final,final,1,-0.125,2.0,1.9375,-0.0625,0.0625,No,Yes,Yes,36.40625,36.53125,37.5625,35.5625,37.4375,35.5,79,79
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,106819,final_AB_B_to_A,final_AB,False,16,B,A,No,Yes,-1,final,final,1,-0.125,2.0,1.90625,-0.09375,0.09375,No,Yes,Yes,36.40625,36.53125,37.5625,35.5625,37.375,35.46875,79,79
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,106819,final_AB_B_to_A,final_AB,False,17,B,A,No,Yes,-1,final,final,1,-0.125,2.0,2.03125,0.03125,-0.03125,No,Yes,Yes,36.40625,36.53125,37.5625,35.5625,37.375,35.34375,79,79
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,106819,final_AB_B_to_A,final_AB,False,18,B,A,No,Yes,-1,final,final,1,-0.125,2.0,0.8125,-1.1875,1.1875,No,Yes,Yes,36.40625,36.53125,37.5625,35.5625,37.0625,36.25,79,79
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,106819,final_AB_B_to_A,final_AB,False,19,B,A,No,Yes,-1,final,final,1,-0.125,2.0,0.53125,-1.46875,1.46875,No,Yes,Yes,36.40625,36.53125,37.5625,35.5625,36.9375,36.40625,79,79
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,106819,final_AB_B_to_A,final_AB,False,20,B,A,No,Yes,-1,final,final,1,-0.125,2.0,0.125,-1.875,1.875,No,Yes,Yes,36.40625,36.53125,37.5625,35.5625,36.6875,36.5625,79,79
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,106819,final_AB_B_to_A,final_AB,False,21,B,A,No,Yes,-1,final,final,1,-0.125,2.0,0.125,-1.875,1.875,No,Yes,Yes,36.40625,36.53125,37.5625,35.5625,36.59375,36.46875,79,79
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,106819,final_AB_B_to_A,final_AB,False,22,B,A,No,Yes,-1,final,final,1,-0.125,2.0,0.09375,-1.90625,1.90625,No,Yes,Yes,36.40625,36.53125,37.5625,35.5625,36.53125,36.4375,79,79
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,106819,final_AB_B_to_A,final_AB,False,23,B,A,No,Yes,-1,final,final,1,-0.125,2.0,0.0625,-1.9375,1.9375,No,Yes,Yes,36.40625,36.53125,37.5625,35.5625,36.53125,36.46875,79,79
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,106819,final_AB_B_to_A,final_AB,False,24,B,A,No,Yes,-1,final,final,1,-0.125,2.0,0.0625,-1.9375,1.9375,No,Yes,Yes,36.40625,36.53125,37.5625,35.5625,36.5,36.4375,79,79
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,106819,final_AB_B_to_A,final_AB,False,25,B,A,No,Yes,-1,final,final,1,-0.125,2.0,0.0,-2.0,2.0,No,Yes,No,36.40625,36.53125,37.5625,35.5625,36.46875,36.46875,79,79
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,106819,final_AB_B_to_A,final_AB,False,26,B,A,No,Yes,-1,final,final,1,-0.125,2.0,-0.0625,-2.0625,2.0625,No,Yes,No,36.40625,36.53125,37.5625,35.5625,36.40625,36.46875,79,79
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,106819,final_AB_B_to_A,final_AB,False,27,B,A,No,Yes,-1,final,final,1,-0.125,2.0,-1.546875,-3.546875,3.546875,No,Yes,No,36.40625,36.53125,37.5625,35.5625,31.921875,33.46875,79,79
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,106819,recipient_last_AB_A_to_B,recipient_last_AB,False,0,A,B,Yes,No,1,recipient_last,recipient_last,1,2.0,-0.125,-1.34375,-1.21875,-1.21875,Yes,No,No,37.5625,35.5625,36.40625,36.53125,35.125,36.46875,79,79
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,106819,recipient_last_AB_A_to_B,recipient_last_AB,False,1,A,B,Yes,No,1,recipient_last,recipient_last,1,2.0,-0.125,-1.5,-1.375,-1.375,Yes,No,No,37.5625,35.5625,36.40625,36.53125,35.0625,36.5625,79,79
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,106819,recipient_last_AB_A_to_B,recipient_last_AB,False,2,A,B,Yes,No,1,recipient_last,recipient_last,1,2.0,-0.125,-1.375,-1.25,-1.25,Yes,No,No,37.5625,35.5625,36.40625,36.53125,35.125,36.5,79,79
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,106819,recipient_last_AB_A_to_B,recipient_last_AB,False,3,A,B,Yes,No,1,recipient_last,recipient_last,1,2.0,-0.125,0.53125,0.65625,0.65625,Yes,No,Yes,37.5625,35.5625,36.40625,36.53125,36.28125,35.75,79,79
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,106819,recipient_last_AB_A_to_B,recipient_last_AB,False,4,A,B,Yes,No,1,recipient_last,recipient_last,1,2.0,-0.125,0.625,0.75,0.75,Yes,No,Yes,37.5625,35.5625,36.40625,36.53125,36.40625,35.78125,79,79
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,106819,recipient_last_AB_A_to_B,recipient_last_AB,False,5,A,B,Yes,No,1,recipient_last,recipient_last,1,2.0,-0.125,0.71875,0.84375,0.84375,Yes,No,Yes,37.5625,35.5625,36.40625,36.53125,36.46875,35.75,79,79
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,106819,recipient_last_AB_A_to_B,recipient_last_AB,False,6,A,B,Yes,No,1,recipient_last,recipient_last,1,2.0,-0.125,0.96875,1.09375,1.09375,Yes,No,Yes,37.5625,35.5625,36.40625,36.53125,36.6875,35.71875,79,79
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,106819,recipient_last_AB_A_to_B,recipient_last_AB,False,7,A,B,Yes,No,1,recipient_last,recipient_last,1,2.0,-0.125,0.46875,0.59375,0.59375,Yes,No,Yes,37.5625,35.5625,36.40625,36.53125,36.4375,35.96875,79,79
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,106819,recipient_last_AB_A_to_B,recipient_last_AB,False,8,A,B,Yes,No,1,recipient_last,recipient_last,1,2.0,-0.125,0.09375,0.21875,0.21875,Yes,No,Yes,37.5625,35.5625,36.40625,36.53125,36.34375,36.25,79,79
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,106819,recipient_last_AB_A_to_B,recipient_last_AB,False,9,A,B,Yes,No,1,recipient_last,recipient_last,1,2.0,-0.125,-0.09375,0.03125,0.03125,Yes,No,No,37.5625,35.5625,36.40625,36.53125,36.28125,36.375,79,79
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,106819,recipient_last_AB_A_to_B,recipient_last_AB,False,10,A,B,Yes,No,1,recipient_last,recipient_last,1,2.0,-0.125,0.65625,0.78125,0.78125,Yes,No,Yes,37.5625,35.5625,36.40625,36.53125,36.9375,36.28125,79,79
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,106819,recipient_last_AB_A_to_B,recipient_last_AB,False,11,A,B,Yes,No,1,recipient_last,recipient_last,1,2.0,-0.125,-0.34375,-0.21875,-0.21875,Yes,No,No,37.5625,35.5625,36.40625,36.53125,36.09375,36.4375,79,79
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,106819,recipient_last_AB_A_to_B,recipient_last_AB,False,12,A,B,Yes,No,1,recipient_last,recipient_last,1,2.0,-0.125,-0.375,-0.25,-0.25,Yes,No,No,37.5625,35.5625,36.40625,36.53125,36.25,36.625,79,79
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,106819,recipient_last_AB_A_to_B,recipient_last_AB,False,13,A,B,Yes,No,1,recipient_last,recipient_last,1,2.0,-0.125,0.65625,0.78125,0.78125,Yes,No,Yes,37.5625,35.5625,36.40625,36.53125,37.09375,36.4375,79,79
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,106819,recipient_last_AB_A_to_B,recipient_last_AB,False,14,A,B,Yes,No,1,recipient_last,recipient_last,1,2.0,-0.125,-0.0625,0.0625,0.0625,Yes,No,No,37.5625,35.5625,36.40625,36.53125,36.46875,36.53125,79,79
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,106819,recipient_last_AB_A_to_B,recipient_last_AB,False,15,A,B,Yes,No,1,recipient_last,recipient_last,1,2.0,-0.125,-0.59375,-0.46875,-0.46875,Yes,No,No,37.5625,35.5625,36.40625,36.53125,36.03125,36.625,79,79
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,106819,recipient_last_AB_A_to_B,recipient_last_AB,False,16,A,B,Yes,No,1,recipient_last,recipient_last,1,2.0,-0.125,-0.34375,-0.21875,-0.21875,Yes,No,No,37.5625,35.5625,36.40625,36.53125,36.28125,36.625,79,79
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,106819,recipient_last_AB_A_to_B,recipient_last_AB,False,17,A,B,Yes,No,1,recipient_last,recipient_last,1,2.0,-0.125,-0.1875,-0.0625,-0.0625,Yes,No,No,37.5625,35.5625,36.40625,36.53125,36.375,36.5625,79,79
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,106819,recipient_last_AB_A_to_B,recipient_last_AB,False,18,A,B,Yes,No,1,recipient_last,recipient_last,1,2.0,-0.125,-0.09375,0.03125,0.03125,Yes,No,No,37.5625,35.5625,36.40625,36.53125,36.4375,36.53125,79,79
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,106819,recipient_last_AB_A_to_B,recipient_last_AB,False,19,A,B,Yes,No,1,recipient_last,recipient_last,1,2.0,-0.125,-0.09375,0.03125,0.03125,Yes,No,No,37.5625,35.5625,36.40625,36.53125,36.40625,36.5,79,79
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,106819,recipient_last_AB_A_to_B,recipient_last_AB,False,20,A,B,Yes,No,1,recipient_last,recipient_last,1,2.0,-0.125,-0.125,0.0,0.0,Yes,No,No,37.5625,35.5625,36.40625,36.53125,36.40625,36.53125,79,79
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,106819,recipient_last_AB_A_to_B,recipient_last_AB,False,21,A,B,Yes,No,1,recipient_last,recipient_last,1,2.0,-0.125,-0.125,0.0,0.0,Yes,No,No,37.5625,35.5625,36.40625,36.53125,36.40625,36.53125,79,79
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,106819,recipient_last_AB_A_to_B,recipient_last_AB,False,22,A,B,Yes,No,1,recipient_last,recipient_last,1,2.0,-0.125,-0.125,0.0,0.0,Yes,No,No,37.5625,35.5625,36.40625,36.53125,36.40625,36.53125,79,79
